week,region,country,betaMean,betaStd
2018-01-15/2018-01-21,Europe,Slovenia,0.2815793351677565,1.033548191286658
2018-01-15/2018-01-21,Europe,Spain,0.21542734763231802,1.1092549855008118
2018-01-15/2018-01-21,Europe,Sweden,0.34236810776699805,1.1174218113270842
2018-01-15/2018-01-21,Europe,Switzerland,0.14310056026965898,1.020471294393371
2018-01-15/2018-01-21,Europe,Ukraine,3.313544126033884,0.1766077433232496
2018-01-15/2018-01-21,Europe,United Kingdom,1.623371291223811,0.9197184752864339
2018-01-22/2018-01-28,Europe,Albania,-1.383218365758689,0.2684269539026699
2018-01-22/2018-01-28,Europe,Austria,0.21056441416376181,1.012040355775741
2018-01-22/2018-01-28,Europe,Belarus,0.19707562168666384,1.043031004087554
2018-01-22/2018-01-28,Europe,Belgium,0.1913467640298582,1.076722409172137
2018-01-22/2018-01-28,Europe,Bosnia and Herzegovina,-1.3883279666950208,0.29823685590150256
2018-01-22/2018-01-28,Europe,Bulgaria,-0.7267398913317393,0.2406069646207938
2018-01-22/2018-01-28,Europe,Croatia,-1.372635692969891,0.25807363420408663
2018-01-22/2018-01-28,Europe,Cyprus,-0.5078496120422576,0.21739673339321294
2018-01-22/2018-01-28,Europe,Czech Republic,0.11800254609382387,1.1221955158518886
2018-01-22/2018-01-28,Europe,Denmark,0.09206444505880203,1.1237601232480994
2018-01-22/2018-01-28,Europe,Estonia,0.1668762719859117,1.0302265636823158
2018-01-22/2018-01-28,Europe,Finland,0.22740281041074772,1.1017904011884936
2018-01-22/2018-01-28,Europe,France,0.11502241917625165,1.0555460742503888
2018-01-22/2018-01-28,Europe,Germany,0.10363025623192751,1.0520170607009702
2018-01-22/2018-01-28,Europe,Greece,0.7207976142472549,0.18752868360380842
2018-01-22/2018-01-28,Europe,Hungary,0.23093318301580099,1.0829931909385844
2018-01-22/2018-01-28,Europe,Iceland,0.08517704725596277,1.0379635789019288
2018-01-22/2018-01-28,Europe,Ireland,0.24226757641038826,1.0812848005507651
2018-01-22/2018-01-28,Europe,Italy,0.21533565584839073,1.0712098174304876
2018-01-22/2018-01-28,Europe,Kosovo,0.13620101935234544,1.0876038190693031
2018-01-22/2018-01-28,Europe,Latvia,0.13395914786405558,1.077659921509602
2018-01-22/2018-01-28,Europe,Lithuania,0.18128002557495074,1.0440777175666387
2018-01-22/2018-01-28,Europe,Luxembourg,0.24726310824957154,1.0098978078722487
2018-01-22/2018-01-28,Europe,Malta,0.16565643717947542,1.0767210295763836
2018-01-22/2018-01-28,Europe,Moldova,-0.517668149229618,0.21598863263488766
2018-01-22/2018-01-28,Europe,Montenegro,-1.9721932609082333,0.35281397199814446
2018-01-22/2018-01-28,Europe,Netherlands,0.19779352603708086,1.1076610639284246
2018-01-22/2018-01-28,Europe,North Macedonia,-1.3743246048134532,0.2725153899294235
2018-01-22/2018-01-28,Europe,Norway,0.16009795559049617,1.0847660637388628
2018-01-22/2018-01-28,Europe,Poland,0.22764660832572112,1.1243629390486087
2018-01-22/2018-01-28,Europe,Portugal,0.0482389487228829,1.0480353188275287
2018-01-22/2018-01-28,Europe,Romania,0.8338702020148269,0.178343122559719
2018-01-22/2018-01-28,Europe,Russia,0.14515484771646986,0.20499839553090776
2018-01-22/2018-01-28,Europe,Serbia,-1.3655784163719158,0.28400515978380636
2018-01-22/2018-01-28,Europe,Slovakia,0.1544505394256999,1.095576456846157
2018-01-22/2018-01-28,Europe,Slovenia,0.14766121351961387,1.0739879927956224
2018-01-22/2018-01-28,Europe,Spain,0.26351588389647884,1.0920544121435778
2018-01-22/2018-01-28,Europe,Sweden,0.11541645544930286,1.105053266453943
2018-01-22/2018-01-28,Europe,Switzerland,0.18227740363385403,1.0716673106639254
