week,region,meanUncertainty,hdiOverlapRate,entropy,entropyReliable
2020-09-28/2020-10-04,Europe,0.05200609756097561,0.12560975609756098,5.991464547107983,False
2020-09-28/2020-10-04,Middle East,0.05532051282051281,0.11538461538461539,3.503810063615167,True
2020-09-28/2020-10-04,Northern Africa,0.012000000000000004,0.2,0.3893313397537922,True
2020-10-05/2020-10-11,Caucasus and Central Asia,0.06305555555555556,0.19444444444444445,2.044906630703901,True
2020-10-05/2020-10-11,Europe,0.04353658536585366,0.11707317073170732,5.991464547107983,False
2020-10-05/2020-10-11,Middle East,0.0275,0.08974358974358974,2.090380665938601,True
2020-10-05/2020-10-11,Northern Africa,0.06533333333333334,0.13333333333333333,0.7317357419358135,True
2020-10-12/2020-10-18,Caucasus and Central Asia,0.05569444444444443,0.25,2.208032487464574,True
2020-10-12/2020-10-18,Europe,0.054652439024390244,0.13658536585365855,5.991464547107983,False
2020-10-12/2020-10-18,Middle East,0.07089743589743588,0.11538461538461539,4.164830770479093,True
2020-10-12/2020-10-18,Northern Africa,0.027333333333333334,0.2,0.6633969172802003,True
2020-10-19/2020-10-25,Caucasus and Central Asia,0.07916666666666666,0.3888888888888889,2.7187632800850863,True
2020-10-19/2020-10-25,Europe,0.05636585365853659,0.1475609756097561,5.991464547107983,False
2020-10-19/2020-10-25,Middle East,0.0316025641025641,0.14102564102564102,2.365205238708126,True
2020-10-19/2020-10-25,Northern Africa,0.117,0.3333333333333333,1.5516676801167963,True
2020-10-26/2020-11-01,Caucasus and Central Asia,0.033333333333333326,0.19444444444444445,1.5724116306831852,True
2020-10-26/2020-11-01,Europe,0.04226219512195122,0.12195121951219512,5.991464547107983,False
2020-10-26/2020-11-01,Middle East,0.014807692307692305,0.07692307692307693,1.523608732398981,True
2020-10-26/2020-11-01,Northern Africa,0.059666666666666666,0.2,1.0428962390680458,True
2020-11-02/2020-11-08,Caucasus and Central Asia,0.04763888888888888,0.16666666666666666,1.827232793952849,True
2020-11-02/2020-11-08,Europe,0.07697560975609756,0.16219512195121952,5.991464547107983,False
2020-11-02/2020-11-08,Middle East,0.02346153846153846,0.08974358974358974,1.9420326858566888,True
2020-11-02/2020-11-08,Northern Africa,0.04933333333333332,0.2,0.9955533926805163,True
2020-11-09/2020-11-15,Caucasus and Central Asia,0.10486111111111113,0.3333333333333333,3.4276377895309804,True
2020-11-09/2020-11-15,Europe,0.07510975609756097,0.16829268292682928,5.991464547107983,False
2020-11-09/2020-11-15,Middle East,0.035512820512820516,0.14102564102564102,2.9377977573993967,True
2020-11-09/2020-11-15,Northern Africa,0.06633333333333333,0.3333333333333333,1.3496647902023982,True
2020-11-16/2020-11-22,Caucasus and Central Asia,0.14666666666666667,0.4166666666666667,3.820885713808694,True
2020-11-16/2020-11-22,Europe,0.0639451219512195,0.1524390243902439,5.991464547107983,False
2020-11-16/2020-11-22,Middle East,0.07634615384615384,0.20512820512820512,4.266982131473111,True
2020-11-16/2020-11-22,Northern Africa,0.19999999999999998,0.5333333333333333,2.568555720600541,True
2020-11-23/2020-11-29,Caucasus and Central Asia,0.16527777777777777,0.6388888888888888,4.419646131733234,True
2020-11-23/2020-11-29,Europe,0.08760365853658536,0.19390243902439025,5.991464547107983,False
2020-11-23/2020-11-29,Middle East,0.03224358974358974,0.08974358974358974,2.585674158830771,True
2020-11-23/2020-11-29,Northern Africa,0.10066666666666668,0.13333333333333333,1.2855472320028258,True
2020-11-30/2020-12-06,Caucasus and Central Asia,0.15986111111111112,0.4444444444444444,4.179832563004269,True
2020-11-30/2020-12-06,Europe,0.0710548780487805,0.14512195121951219,5.991464547107983,False
2020-11-30/2020-12-06,Middle East,0.08391025641025641,0.21794871794871795,4.671913388893605,True
2020-11-30/2020-12-06,Northern Africa,0.017666666666666667,0.2,0.5258677245855692,True
2020-12-07/2020-12-13,Caucasus and Central Asia,0.1436111111111111,0.3333333333333333,3.6492481552113314,True
2020-12-07/2020-12-13,Europe,0.07191463414634146,0.13170731707317074,5.991464547107983,False
2020-12-07/2020-12-13,Middle East,0.05493589743589744,0.1282051282051282,3.665084707362604,True
2020-12-07/2020-12-13,Northern Africa,0.021333333333333322,0.13333333333333333,0.4917918987142675,True
2020-12-14/2020-12-20,Caucasus and Central Asia,0.14,0.4722222222222222,4.039509249717034,True
2020-12-14/2020-12-20,Europe,0.06940243902439025,0.16829268292682928,5.991464547107983,False
2020-12-14/2020-12-20,Middle East,0.0926923076923077,0.14102564102564102,4.706735048433833,True
2020-12-14/2020-12-20,Northern Africa,0.07699999999999999,0.3333333333333333,1.0400144031382053,True
2020-12-21/2020-12-27,Caucasus and Central Asia,0.17458333333333334,0.5833333333333334,4.331623425889793,True
2020-12-21/2020-12-27,Europe,0.09353048780487803,0.22195121951219512,5.991464547107983,False
2020-12-21/2020-12-27,Middle East,0.04371794871794872,0.16666666666666666,3.108713142057572,True
2020-12-21/2020-12-27,Northern Africa,0.12733333333333335,0.4,1.946686973052998,True
2020-12-28/2021-01-03,Caucasus and Central Asia,0.17027777777777778,0.5555555555555556,4.27786686173741,True
2020-12-28/2021-01-03,Europe,0.16421951219512196,0.34512195121951217,5.991464547107983,False
2020-12-28/2021-01-03,Middle East,0.07358974358974359,0.14102564102564102,3.9912761615948376,True
2020-12-28/2021-01-03,Northern Africa,0.123,0.26666666666666666,1.841261922431724,True
2021-01-04/2021-01-10,Caucasus and Central Asia,0.16055555555555553,0.5277777777777778,4.339038359564396,True
2021-01-04/2021-01-10,Europe,0.13207926829268293,0.2890243902439024,5.991464547107983,False
2021-01-04/2021-01-10,Middle East,0.06128205128205128,0.1794871794871795,3.665999788808599,True
2021-01-04/2021-01-10,Northern Africa,0.07633333333333334,0.2,1.153710107770075,True
2021-01-11/2021-01-17,Caucasus and Central Asia,0.12777777777777777,0.3888888888888889,3.7340099236634288,True
2021-01-11/2021-01-17,Europe,0.08962195121951219,0.20121951219512196,5.991464547107983,False
2021-01-11/2021-01-17,Middle East,0.08615384615384615,0.1794871794871795,4.543394241558814,True
2021-01-11/2021-01-17,Northern Africa,0.1953333333333333,0.7333333333333333,2.60262085507509,True
2021-01-18/2021-01-24,Caucasus and Central Asia,0.10319444444444444,0.4166666666666667,3.466954976196208,True
2021-01-18/2021-01-24,Europe,0.09617682926829267,0.1878048780487805,5.991464547107983,False
2021-01-18/2021-01-24,Middle East,0.0773076923076923,0.16666666666666666,4.810149204537082,True
2021-01-18/2021-01-24,Northern Africa,0.003333333333333336,0.06666666666666667,0.1393554922589505,True
2021-01-25/2021-01-31,Caucasus and Central Asia,0.11138888888888888,0.2222222222222222,3.1307292919364493,True
2021-01-25/2021-01-31,Europe,0.07196341463414634,0.1524390243902439,5.991464547107983,False
2021-01-25/2021-01-31,Middle East,0.044743589743589746,0.14102564102564102,3.1777235000755866,True
2021-01-25/2021-01-31,Northern Africa,0.09766666666666665,0.2,1.4292774311855343,True
2021-02-01/2021-02-07,Caucasus and Central Asia,0.12680555555555553,0.4166666666666667,3.6432658014903536,True
2021-02-01/2021-02-07,Europe,0.06410975609756098,0.15,5.991464547107983,False
2021-02-01/2021-02-07,Middle East,0.0433974358974359,0.15384615384615385,3.1807469882409207,True
2021-02-01/2021-02-07,Northern Africa,0.035666666666666666,0.2,0.844540892727841,True
2021-02-08/2021-02-14,Caucasus and Central Asia,0.1111111111111111,0.3888888888888889,3.2772176471851315,True
2021-02-08/2021-02-14,Europe,0.08173780487804877,0.1902439024390244,5.991464547107983,False
2021-02-08/2021-02-14,Middle East,0.08762820512820513,0.16666666666666666,4.387415101914131,True
2021-02-08/2021-02-14,Northern Africa,0.2733333333333333,0.6666666666666666,3.1081925107225854,True
2021-02-15/2021-02-21,Caucasus and Central Asia,0.12361111111111112,0.2777777777777778,3.5248015091074096,True
2021-02-15/2021-02-21,Europe,0.07764024390243902,0.174390243902439,5.991464547107983,False
2021-02-15/2021-02-21,Middle East,0.09967948717948719,0.21794871794871795,5.193013833733684,True
2021-02-15/2021-02-21,Northern Africa,0.18566666666666667,0.2,1.789638788293793,True
2021-02-22/2021-02-28,Caucasus and Central Asia,0.12625,0.4444444444444444,3.600642465167403,True
2021-02-22/2021-02-28,Europe,0.06200609756097561,0.1402439024390244,5.991464547107983,False
2021-02-22/2021-02-28,Middle East,0.06326923076923076,0.10256410256410256,3.645571199173423,True
2021-02-22/2021-02-28,Northern Africa,0.017666666666666667,0.13333333333333333,0.4683039297129088,True
2021-03-01/2021-03-07,Caucasus and Central Asia,0.06041666666666666,0.2777777777777778,1.97203351733696,True
2021-03-01/2021-03-07,Europe,0.06735975609756098,0.14878048780487804,5.991464547107983,False
2021-03-01/2021-03-07,Middle East,0.06717948717948719,0.11538461538461539,4.159123161218225,True
2021-03-01/2021-03-07,Northern Africa,0.22333333333333333,0.5333333333333333,2.216419973127544,True
2021-03-08/2021-03-14,Caucasus and Central Asia,0.1351388888888889,0.4722222222222222,4.030398630767165,True
2021-03-08/2021-03-14,Europe,0.05821951219512195,0.1329268292682927,5.991464547107983,False
2021-03-08/2021-03-14,Middle East,0.041602564102564105,0.1282051282051282,3.0885944726886825,True
2021-03-08/2021-03-14,Northern Africa,0.31233333333333335,0.5333333333333333,3.0100818507301987,True
2021-03-15/2021-03-21,Caucasus and Central Asia,0.12611111111111112,0.5277777777777778,3.7060511379378553,True
2021-03-15/2021-03-21,Europe,0.060000000000000005,0.11951219512195121,5.991464547107983,False
2021-03-15/2021-03-21,Middle East,0.05884615384615385,0.08974358974358974,3.614645384557119,True
2021-03-15/2021-03-21,Northern Africa,0.029666666666666664,0.2,0.702571094562512,True
2021-03-22/2021-03-28,Caucasus and Central Asia,0.17180555555555554,0.5277777777777778,4.401609177612514,True
2021-03-22/2021-03-28,Europe,0.06915853658536586,0.13902439024390245,5.991464547107983,False
2021-03-22/2021-03-28,Middle East,0.03371794871794872,0.08974358974358974,2.62206135119768,True
2021-03-22/2021-03-28,Northern Africa,0.11600000000000002,0.2,1.7851567175460707,True
2021-03-29/2021-04-04,Caucasus and Central Asia,0.1675,0.4166666666666667,4.123081725492373,True
2021-03-29/2021-04-04,Europe,0.05251219512195121,0.1353658536585366,5.991464547107983,False
2021-03-29/2021-04-04,Middle East,0.062307692307692314,0.1282051282051282,3.837189462373229,True
2021-03-29/2021-04-04,Northern Africa,0.069,0.3333333333333333,1.4321929654383976,True
2021-04-05/2021-04-11,Caucasus and Central Asia,0.13180555555555556,0.3611111111111111,3.930637324572534,True
2021-04-05/2021-04-11,Europe,0.05032926829268292,0.12926829268292683,5.991464547107983,False
2021-04-05/2021-04-11,Middle East,0.06371794871794871,0.1282051282051282,3.713495695582957,True
2021-04-05/2021-04-11,Northern Africa,0.196,0.26666666666666666,1.8282928484076029,True
2021-04-12/2021-04-18,Caucasus and Central Asia,0.12097222222222223,0.3611111111111111,3.472871823069299,True
2021-04-12/2021-04-18,Europe,0.05492682926829268,0.15609756097560976,5.991464547107983,False
2021-04-12/2021-04-18,Middle East,0.07435897435897436,0.14102564102564102,3.9701481904350175,True
2021-04-12/2021-04-18,Northern Africa,0.08066666666666666,0.3333333333333333,1.175568295123432,True
2021-04-19/2021-04-25,Caucasus and Central Asia,0.12055555555555555,0.4166666666666667,3.562204564164176,True
2021-04-19/2021-04-25,Europe,0.05226219512195122,0.11951219512195121,5.991464547107983,False
2021-04-19/2021-04-25,Middle East,0.06974358974358974,0.11538461538461539,3.803657050664368,True
2021-04-19/2021-04-25,Northern Africa,0.12766666666666668,0.13333333333333333,1.39751620230159,True
2021-04-26/2021-05-02,Caucasus and Central Asia,0.08472222222222221,0.2777777777777778,2.691631996359056,True
2021-04-26/2021-05-02,Europe,0.05315243902439024,0.1402439024390244,5.991464547107983,False
2021-04-26/2021-05-02,Middle East,0.020576923076923076,0.10256410256410256,1.8379683436009808,True
2021-04-26/2021-05-02,Northern Africa,0.30666666666666664,0.4,2.676191358905981,True
2021-05-03/2021-05-09,Caucasus and Central Asia,0.1175,0.5555555555555556,3.7694705854972654,True
2021-05-03/2021-05-09,Europe,0.06988414634146342,0.1353658536585366,5.991464547107983,False
2021-05-03/2021-05-09,Middle East,0.041666666666666664,0.10256410256410256,3.254799624517521,True
2021-05-03/2021-05-09,Northern Africa,0.17600000000000002,0.4666666666666667,2.0079685357372745,True
2021-05-10/2021-05-16,Caucasus and Central Asia,0.14194444444444443,0.4722222222222222,3.904972302640013,True
2021-05-10/2021-05-16,Europe,0.07021341463414635,0.1475609756097561,5.991464547107983,False
2021-05-10/2021-05-16,Middle East,0.03,0.08974358974358974,2.3417111248596587,True
2021-05-10/2021-05-16,Northern Africa,0.20666666666666667,0.4,2.534416846691433,True
2021-05-17/2021-05-23,Caucasus and Central Asia,0.07624999999999998,0.3611111111111111,2.768553814464954,True
2021-05-17/2021-05-23,Europe,0.0475609756097561,0.11341463414634147,5.991464547107983,False
2021-05-17/2021-05-23,Middle East,0.05788461538461538,0.15384615384615385,3.576323715632176,True
2021-05-17/2021-05-23,Northern Africa,0.04533333333333334,0.06666666666666667,0.6541172044085545,True
2021-05-24/2021-05-30,Caucasus and Central Asia,0.07888888888888888,0.2777777777777778,2.8377597673766064,True
2021-05-24/2021-05-30,Europe,0.052530487804878054,0.12439024390243902,5.991464547107983,False
2021-05-24/2021-05-30,Middle East,0.04326923076923077,0.14102564102564102,3.280614272191076,True
2021-05-24/2021-05-30,Northern Africa,0.08433333333333334,0.26666666666666666,1.4347437637930756,True
2021-05-31/2021-06-06,Caucasus and Central Asia,0.11194444444444446,0.3055555555555556,3.017230447436237,True
2021-05-31/2021-06-06,Europe,0.06017073170731707,0.1378048780487805,5.991464547107983,False
2021-05-31/2021-06-06,Middle East,0.07544871794871795,0.16666666666666666,4.294904429485337,True
2021-05-31/2021-06-06,Northern Africa,0.108,0.4,1.719164251781042,True
2021-06-07/2021-06-13,Caucasus and Central Asia,0.18902777777777777,0.4722222222222222,4.793979785262066,True
2021-06-07/2021-06-13,Europe,0.05557926829268293,0.12317073170731707,5.991464547107983,False
2021-06-07/2021-06-13,Middle East,0.03775641025641025,0.1282051282051282,2.734719375141895,True
2021-06-07/2021-06-13,Northern Africa,0.161,0.26666666666666666,1.9720934335006173,True
2021-06-14/2021-06-20,Caucasus and Central Asia,0.11527777777777776,0.4166666666666667,3.5959892492230767,True
2021-06-14/2021-06-20,Europe,0.05507926829268293,0.16829268292682928,5.991464547107983,False
2021-06-14/2021-06-20,Middle East,0.0242948717948718,0.07692307692307693,1.749040172451033,True
2021-06-14/2021-06-20,Northern Africa,0.11800000000000001,0.3333333333333333,1.7299520093010785,True
2021-06-21/2021-06-27,Caucasus and Central Asia,0.06749999999999999,0.3055555555555556,2.600817273899278,True
2021-06-21/2021-06-27,Europe,0.057530487804878044,0.1524390243902439,5.991464547107983,False
2021-06-21/2021-06-27,Middle East,0.021666666666666667,0.0641025641025641,1.7385763580414255,True
2021-06-21/2021-06-27,Northern Africa,0.11599999999999998,0.4,1.7862823628552045,True
2021-06-28/2021-07-04,Caucasus and Central Asia,0.1326388888888889,0.4722222222222222,3.865906858301505,True
2021-06-28/2021-07-04,Europe,0.05760365853658537,0.15121951219512195,5.991464547107983,False
2021-06-28/2021-07-04,Middle East,0.03666666666666667,0.11538461538461539,2.909207603111464,True
2021-06-28/2021-07-04,Northern Africa,0.06299999999999999,0.26666666666666666,0.962652142299913,True
2021-07-05/2021-07-11,Caucasus and Central Asia,0.1509722222222222,0.4166666666666667,4.051922015259386,True
2021-07-05/2021-07-11,Europe,0.06698170731707316,0.17073170731707318,5.991464547107983,False
2021-07-05/2021-07-11,Middle East,0.09647435897435896,0.19230769230769232,4.567650356454033,True
2021-07-05/2021-07-11,Northern Africa,0.17566666666666667,0.2,2.0315768041918867,True
2021-07-12/2021-07-18,Caucasus and Central Asia,0.10361111111111111,0.3055555555555556,2.9218515523440045,True
2021-07-12/2021-07-18,Europe,0.07264024390243902,0.17073170731707318,5.991464547107983,False
2021-07-12/2021-07-18,Middle East,0.06474358974358974,0.15384615384615385,3.7329446275112095,True
2021-07-12/2021-07-18,Northern Africa,0.03866666666666667,0.2,0.80978762231381,True
2021-07-19/2021-07-25,Caucasus and Central Asia,0.14555555555555555,0.4444444444444444,3.761893313778215,True
2021-07-19/2021-07-25,Europe,0.06876219512195121,0.16097560975609757,5.991464547107983,False
2021-07-19/2021-07-25,Middle East,0.15224358974358973,0.2948717948717949,5.673789454076036,True
2021-07-19/2021-07-25,Northern Africa,0.163,0.6,2.4460603811199846,True
2021-07-26/2021-08-01,Caucasus and Central Asia,0.08777777777777777,0.3333333333333333,2.753912729932648,True
2021-07-26/2021-08-01,Europe,0.07766463414634146,0.17682926829268292,5.991464547107983,False
2021-07-26/2021-08-01,Middle East,0.05230769230769231,0.1794871794871795,3.711217831141566,True
2021-07-26/2021-08-01,Northern Africa,0.07366666666666667,0.26666666666666666,1.272568145026924,True
2021-08-02/2021-08-08,Caucasus and Central Asia,0.12486111111111112,0.4166666666666667,3.557941140048132,True
2021-08-02/2021-08-08,Europe,0.10354878048780487,0.22317073170731708,5.991464547107983,False
2021-08-02/2021-08-08,Middle East,0.027948717948717946,0.1282051282051282,2.3126371619411987,True
2021-08-02/2021-08-08,Northern Africa,0.071,0.4,1.5597261482912237,True
2021-08-09/2021-08-15,Caucasus and Central Asia,0.1375,0.4166666666666667,3.6807364152264,True
2021-08-09/2021-08-15,Europe,0.09326829268292683,0.19146341463414634,5.991464547107983,False
2021-08-09/2021-08-15,Middle East,0.02474358974358974,0.08974358974358974,1.9528707928812303,True
2021-08-09/2021-08-15,Northern Africa,0.13766666666666666,0.4,1.774147078110723,True
2021-08-16/2021-08-22,Caucasus and Central Asia,0.22125,0.6388888888888888,4.9662275865926855,True
2021-08-16/2021-08-22,Europe,0.08664634146341463,0.17560975609756097,5.991464547107983,False
2021-08-16/2021-08-22,Middle East,0.05852564102564102,0.1794871794871795,3.989720175505156,True
2021-08-16/2021-08-22,Northern Africa,0.12233333333333334,0.3333333333333333,1.8925939715255784,True
2021-08-23/2021-08-29,Caucasus and Central Asia,0.31138888888888894,0.75,5.462155770400578,True
2021-08-23/2021-08-29,Europe,0.09126829268292683,0.20243902439024392,5.991464547107983,False
2021-08-23/2021-08-29,Middle East,0.02782051282051282,0.08974358974358974,2.235782697137147,True
2021-08-23/2021-08-29,Northern Africa,0.15666666666666668,0.4666666666666667,2.295305849054831,True
2021-08-30/2021-09-05,Caucasus and Central Asia,0.2901388888888889,0.6666666666666666,5.328976632062172,True
2021-08-30/2021-09-05,Europe,0.08103048780487804,0.1902439024390244,5.991464547107983,False
2021-08-30/2021-09-05,Middle East,0.06,0.14102564102564102,3.6507476374650194,True
2021-08-30/2021-09-05,Northern Africa,0.12366666666666666,0.5333333333333333,2.079405093925521,True
2021-09-06/2021-09-12,Caucasus and Central Asia,0.2161111111111111,0.6388888888888888,4.864155218739114,True
2021-09-06/2021-09-12,Europe,0.07839634146341463,0.18048780487804877,5.991464547107983,False
2021-09-06/2021-09-12,Middle East,0.04775641025641025,0.1794871794871795,3.409294711337919,True
2021-09-06/2021-09-12,Northern Africa,0.24566666666666667,0.5333333333333333,2.9341064786225988,True
2021-09-13/2021-09-19,Caucasus and Central Asia,0.11458333333333333,0.4722222222222222,3.796601393433074,True
2021-09-13/2021-09-19,Europe,0.06899999999999999,0.18048780487804877,5.991464547107983,False
2021-09-13/2021-09-19,Middle East,0.09538461538461537,0.2564102564102564,5.078426425249779,True
2021-09-13/2021-09-19,Northern Africa,0.109,0.26666666666666666,1.5789121889234594,True
2021-09-20/2021-09-26,Caucasus and Central Asia,0.13972222222222222,0.3888888888888889,3.702220450093028,True
2021-09-20/2021-09-26,Europe,0.04067682926829268,0.11707317073170732,5.991464547107983,False
2021-09-20/2021-09-26,Middle East,0.06153846153846155,0.19230769230769232,4.238038475496926,True
2021-09-20/2021-09-26,Northern Africa,0.093,0.26666666666666666,1.5839173006695146,True
2021-09-27/2021-10-03,Caucasus and Central Asia,0.1473611111111111,0.4444444444444444,3.951561965542786,True
2021-09-27/2021-10-03,Europe,0.06089024390243902,0.14268292682926828,5.991464547107983,False
2021-09-27/2021-10-03,Middle East,0.06967948717948717,0.16666666666666666,3.98282869189688,True
2021-09-27/2021-10-03,Northern Africa,0.04300000000000001,0.3333333333333333,0.9013615545080848,True
2021-10-04/2021-10-10,Caucasus and Central Asia,0.2816666666666667,0.6944444444444444,5.280484076851485,True
2021-10-04/2021-10-10,Europe,0.0548170731707317,0.1353658536585366,5.991464547107983,False
2021-10-04/2021-10-10,Middle East,0.07564102564102564,0.16666666666666666,4.481206483463067,True
2021-10-04/2021-10-10,Northern Africa,0.06099999999999999,0.26666666666666666,1.1487477982818102,True
2021-10-11/2021-10-17,Caucasus and Central Asia,0.2893055555555556,0.6944444444444444,5.323458579121697,True
2021-10-11/2021-10-17,Europe,0.06591463414634147,0.17804878048780487,5.991464547107983,False
2021-10-11/2021-10-17,Middle East,0.03121794871794872,0.14102564102564102,2.5448538650328305,True
2021-10-11/2021-10-17,Northern Africa,0.07666666666666666,0.4,1.5950037327682884,True
2021-10-18/2021-10-24,Caucasus and Central Asia,0.3680555555555556,0.8333333333333334,5.7266927429689,True
2021-10-18/2021-10-24,Europe,0.06991463414634146,0.15853658536585366,5.991464547107983,False
2021-10-18/2021-10-24,Middle East,0.04858974358974359,0.08974358974358974,3.2828573513967125,True
2021-10-18/2021-10-24,Northern Africa,0.084,0.3333333333333333,1.3664271205870966,True
2021-10-25/2021-10-31,Caucasus and Central Asia,0.2033333333333333,0.5277777777777778,4.912839047786745,True
2021-10-25/2021-10-31,Europe,0.059201219512195126,0.13658536585365855,5.991464547107983,False
2021-10-25/2021-10-31,Middle East,0.06076923076923077,0.14102564102564102,3.691113854724063,True
2021-10-25/2021-10-31,Northern Africa,0.04833333333333333,0.26666666666666666,0.9711805753475574,True
2021-11-01/2021-11-07,Caucasus and Central Asia,0.17805555555555555,0.5,4.503529912848591,True
2021-11-01/2021-11-07,Europe,0.08933536585365853,0.17804878048780487,5.991464547107983,False
2021-11-01/2021-11-07,Middle East,0.05929487179487179,0.14102564102564102,4.059568513807169,True
2021-11-01/2021-11-07,Northern Africa,0.12166666666666667,0.4666666666666667,1.9949658846260991,True
2021-11-08/2021-11-14,Caucasus and Central Asia,0.27208333333333334,0.6666666666666666,5.237832975483335,True
2021-11-08/2021-11-14,Europe,0.04921951219512195,0.11951219512195121,5.991464547107983,False
2021-11-08/2021-11-14,Middle East,0.04634615384615384,0.15384615384615385,3.1577018685637266,True
2021-11-08/2021-11-14,Northern Africa,0.060666666666666653,0.13333333333333333,0.7823078383826948,True
2021-11-15/2021-11-21,Caucasus and Central Asia,0.2761111111111111,0.5,5.17437615438388,True
2021-11-15/2021-11-21,Europe,0.05103658536585366,0.14390243902439023,5.991464547107983,False
2021-11-15/2021-11-21,Middle East,0.08153846153846153,0.15384615384615385,4.43214523968348,True
2021-11-15/2021-11-21,Northern Africa,0.044,0.13333333333333333,0.880137809057743,True
2021-11-22/2021-11-28,Caucasus and Central Asia,0.15569444444444444,0.4722222222222222,4.204577577919828,True
2021-11-22/2021-11-28,Europe,0.05622560975609757,0.14146341463414633,5.991464547107983,False
2021-11-22/2021-11-28,Middle East,0.07711538461538461,0.2564102564102564,4.915237608577304,True
2021-11-22/2021-11-28,Northern Africa,0.08333333333333333,0.13333333333333333,1.2998297336647602,True
2021-11-29/2021-12-05,Caucasus and Central Asia,0.17444444444444446,0.5,4.246024307398344,True
2021-11-29/2021-12-05,Europe,0.061823170731707316,0.14634146341463414,5.991464547107983,False
2021-11-29/2021-12-05,Middle East,0.0932051282051282,0.19230769230769232,4.55589338354609,True
2021-11-29/2021-12-05,Northern Africa,0.13533333333333336,0.3333333333333333,1.839939494488681,True
2021-12-06/2021-12-12,Caucasus and Central Asia,0.3447222222222222,0.6944444444444444,5.516109355578535,True
2021-12-06/2021-12-12,Europe,0.06771341463414635,0.18536585365853658,5.991464547107983,False
2021-12-06/2021-12-12,Middle East,0.06282051282051282,0.1794871794871795,4.424778973956823,True
2021-12-06/2021-12-12,Northern Africa,0.06733333333333331,0.26666666666666666,1.108846791264415,True
2021-12-13/2021-12-19,Caucasus and Central Asia,0.33416666666666667,0.75,5.550247553588718,True
2021-12-13/2021-12-19,Europe,0.06556707317073171,0.16219512195121952,5.991464547107983,False
2021-12-13/2021-12-19,Middle East,0.04788461538461538,0.1282051282051282,3.134025493542368,True
2021-12-13/2021-12-19,Northern Africa,0.030333333333333323,0.2,0.8052240911618612,True
2021-12-20/2021-12-26,Caucasus and Central Asia,0.25027777777777777,0.5555555555555556,5.14387949640907,True
2021-12-20/2021-12-26,Europe,0.06953048780487806,0.1719512195121951,5.991464547107983,False
2021-12-20/2021-12-26,Middle East,0.0789102564102564,0.16666666666666666,4.72171554973395,True
2021-12-20/2021-12-26,Northern Africa,0.051,0.26666666666666666,0.9740020166013508,True
2021-12-27/2022-01-02,Caucasus and Central Asia,0.28861111111111115,0.6666666666666666,5.2429168242152,True
2021-12-27/2022-01-02,Europe,0.13275,0.2951219512195122,5.991464547107983,False
2021-12-27/2022-01-02,Middle East,0.022051282051282053,0.10256410256410256,2.0943734279015267,True
2021-12-27/2022-01-02,Northern Africa,0.050333333333333334,0.26666666666666666,0.8918820047928677,True
2022-01-03/2022-01-09,Caucasus and Central Asia,0.1515277777777778,0.6666666666666666,4.254866725334786,True
2022-01-03/2022-01-09,Europe,0.1703109756097561,0.3304878048780488,5.991464547107983,False
2022-01-03/2022-01-09,Middle East,0.056923076923076917,0.16666666666666666,3.74022143060582,True
2022-01-03/2022-01-09,Northern Africa,0.11733333333333333,0.13333333333333333,1.3889061108379654,True
2022-01-10/2022-01-16,Caucasus and Central Asia,0.12458333333333332,0.4444444444444444,3.634405437940906,True
2022-01-10/2022-01-16,Europe,0.07076219512195121,0.13902439024390245,5.991464547107983,False
2022-01-10/2022-01-16,Middle East,0.06692307692307692,0.20512820512820512,3.93576305571175,True
2022-01-10/2022-01-16,Northern Africa,0.06500000000000002,0.26666666666666666,1.0931142995676328,True
2022-01-17/2022-01-23,Caucasus and Central Asia,0.17861111111111114,0.4444444444444444,4.268966565728258,True
2022-01-17/2022-01-23,Europe,0.05430487804878049,0.13658536585365855,5.991464547107983,False
2022-01-17/2022-01-23,Middle East,0.031858974358974355,0.11538461538461539,2.4382259983001937,True
2022-01-17/2022-01-23,Northern Africa,0.06733333333333333,0.2,1.1519541868912029,True
2022-01-24/2022-01-30,Caucasus and Central Asia,0.13541666666666666,0.3611111111111111,3.648520850708066,True
2022-01-24/2022-01-30,Europe,0.07134756097560976,0.16097560975609757,5.991464547107983,False
2022-01-24/2022-01-30,Middle East,0.045384615384615384,0.11538461538461539,2.7295357105085203,True
2022-01-24/2022-01-30,Northern Africa,0.15066666666666667,0.3333333333333333,1.8170151487500463,True
2022-01-31/2022-02-06,Caucasus and Central Asia,0.1940277777777778,0.5,4.700241086003362,True
2022-01-31/2022-02-06,Europe,0.06960975609756097,0.17073170731707318,5.991464547107983,False
2022-01-31/2022-02-06,Middle East,0.04641025641025641,0.11538461538461539,3.1643025809887506,True
2022-01-31/2022-02-06,Northern Africa,0.07400000000000001,0.2,1.1152878307555734,True
2022-02-07/2022-02-13,Caucasus and Central Asia,0.23083333333333333,0.5555555555555556,4.925945390848254,True
2022-02-07/2022-02-13,Europe,0.06405487804878049,0.13170731707317074,5.991464547107983,False
2022-02-07/2022-02-13,Middle East,0.041410256410256405,0.15384615384615385,3.1001897770885853,True
2022-02-07/2022-02-13,Northern Africa,0.07666666666666666,0.13333333333333333,0.999789864393019,True
2022-02-14/2022-02-20,Caucasus and Central Asia,0.24833333333333332,0.5,4.963324532315259,True
2022-02-14/2022-02-20,Europe,0.044073170731707315,0.11463414634146342,5.991464547107983,False
