tradingDay,dayOffset,events_CaucasusCA,events_Europe,events_MiddleEast,events_NorthAfrica,Return_EEM,Return_GLD,Return_ITA,Return_USO,Return_VIX
2022-06-17,1.0,16,208,128,8,0.01613321483936181,-0.0037367862070599722,0.027343414827672552,0.00851939938884283,-0.030195909156774836
2022-06-17,2.0,16,208,128,8,-0.01786170004997978,0.003985188163408093,-0.004246068520840973,-0.037715713066515444,-0.041073194739407515
2022-06-17,3.0,16,208,128,8,0.00303098455060824,-0.006129257292171064,-0.007904399451022837,-0.023491517816589425,0.003454178635086791
2022-06-21,-1.0,76,925,590,62,0.003795733851424732,-0.008222816311715064,0.0035233777290710755,-0.04928139566215939,-0.05523525220126546
2022-06-21,0.0,76,925,590,62,0.01613321483936181,-0.0037367862070599722,0.027343414827672552,0.00851939938884283,-0.030195909156774836
2022-06-21,1.0,76,925,590,62,-0.01786170004997978,0.003985188163408093,-0.004246068520840973,-0.037715713066515444,-0.041073194739407515
2022-06-21,2.0,76,925,590,62,0.00303098455060824,-0.006129257292171064,-0.007904399451022837,-0.023491517816589425,0.003454178635086791
2022-06-21,3.0,76,925,590,62,0.02367179291422339,-0.0009984622015154487,0.031869176542692834,0.028994595958468983,-0.06265059354983915
2022-06-22,-1.0,25,226,132,20,0.01613321483936181,-0.0037367862070599722,0.027343414827672552,0.00851939938884283,-0.030195909156774836
2022-06-22,0.0,25,226,132,20,-0.01786170004997978,0.003985188163408093,-0.004246068520840973,-0.037715713066515444,-0.041073194739407515
2022-06-22,1.0,25,226,132,20,0.00303098455060824,-0.006129257292171064,-0.007904399451022837,-0.023491517816589425,0.003454178635086791
2022-06-22,2.0,25,226,132,20,0.02367179291422339,-0.0009984622015154487,0.031869176542692834,0.028994595958468983,-0.06265059354983915
2022-06-22,3.0,25,226,132,20,0.0012300726782377147,-0.0011170700540719114,0.0019302862399606102,0.020425787260703654,-0.01028273169313021
2022-06-23,-1.0,18,250,118,22,-0.01786170004997978,0.003985188163408093,-0.004246068520840973,-0.037715713066515444,-0.041073194739407515
2022-06-23,0.0,18,250,118,22,0.00303098455060824,-0.006129257292171064,-0.007904399451022837,-0.023491517816589425,0.003454178635086791
2022-06-23,1.0,18,250,118,22,0.02367179291422339,-0.0009984622015154487,0.031869176542692834,0.028994595958468983,-0.06265059354983915
2022-06-23,2.0,18,250,118,22,0.0012300726782377147,-0.0011170700540719114,0.0019302862399606102,0.020425787260703654,-0.01028273169313021
2022-06-23,3.0,18,250,118,22,-0.00614249829744129,-0.0016480211262837052,-0.006590825411153078,0.021584479789464428,0.052319102318953536
2022-06-24,-1.0,22,191,112,8,0.00303098455060824,-0.006129257292171064,-0.007904399451022837,-0.023491517816589425,0.003454178635086791
2022-06-24,0.0,22,191,112,8,0.02367179291422339,-0.0009984622015154487,0.031869176542692834,0.028994595958468983,-0.06265059354983915
2022-06-24,1.0,22,191,112,8,0.0012300726782377147,-0.0011170700540719114,0.0019302862399606102,0.020425787260703654,-0.01028273169313021
2022-06-24,2.0,22,191,112,8,-0.00614249829744129,-0.0016480211262837052,-0.006590825411153078,0.021584479789464428,0.052319102318953536
2022-06-24,3.0,22,191,112,8,-0.003955735967423046,-0.0007663579045243951,-0.005818208913813128,-0.020892401404125516,-0.007052212927895596
2022-06-27,-1.0,38,702,356,59,0.02367179291422339,-0.0009984622015154487,0.031869176542692834,0.028994595958468983,-0.06265059354983915
2022-06-27,0.0,38,702,356,59,0.0012300726782377147,-0.0011170700540719114,0.0019302862399606102,0.020425787260703654,-0.01028273169313021
2022-06-27,1.0,38,702,356,59,-0.00614249829744129,-0.0016480211262837052,-0.006590825411153078,0.021584479789464428,0.052319102318953536
2022-06-27,2.0,38,702,356,59,-0.003955735967423046,-0.0007663579045243951,-0.005818208913813128,-0.020892401404125516,-0.007052212927895596
2022-06-27,3.0,38,702,356,59,-0.0047158969896189395,-0.006077047294322124,0.018172555873670948,-0.03134416600091494,0.019531223012811516
2022-06-28,-1.0,11,311,116,25,0.0012300726782377147,-0.0011170700540719114,0.0019302862399606102,0.020425787260703654,-0.01028273169313021
2022-06-28,0.0,11,311,116,25,-0.00614249829744129,-0.0016480211262837052,-0.006590825411153078,0.021584479789464428,0.052319102318953536
2022-06-28,1.0,11,311,116,25,-0.003955735967423046,-0.0007663579045243951,-0.005818208913813128,-0.020892401404125516,-0.007052212927895596
2022-06-28,2.0,11,311,116,25,-0.0047158969896189395,-0.006077047294322124,0.018172555873670948,-0.03134416600091494,0.019531223012811516
2022-06-28,3.0,11,311,116,25,-0.006234303429807686,-0.0008310541616338707,0.01089042545292851,0.0164281234585133,-0.07001039309054802
2022-06-29,-1.0,13,208,121,27,-0.00614249829744129,-0.0016480211262837052,-0.006590825411153078,0.021584479789464428,0.052319102318953536
2022-06-29,0.0,13,208,121,27,-0.003955735967423046,-0.0007663579045243951,-0.005818208913813128,-0.020892401404125516,-0.007052212927895596
2022-06-29,1.0,13,208,121,27,-0.0047158969896189395,-0.006077047294322124,0.018172555873670948,-0.03134416600091494,0.019531223012811516
2022-06-29,2.0,13,208,121,27,-0.006234303429807686,-0.0008310541616338707,0.01089042545292851,0.0164281234585133,-0.07001039309054802
2022-06-29,3.0,13,208,121,27,-0.007779176171042179,-0.02120964335120412,-0.03092270334655256,-0.084363897932207,0.031460678973232126
2022-06-30,-1.0,17,274,115,48,-0.003955735967423046,-0.0007663579045243951,-0.005818208913813128,-0.020892401404125516,-0.007052212927895596
2022-06-30,0.0,17,274,115,48,-0.0047158969896189395,-0.006077047294322124,0.018172555873670948,-0.03134416600091494,0.019531223012811516
2022-06-30,1.0,17,274,115,48,-0.006234303429807686,-0.0008310541616338707,0.01089042545292851,0.0164281234585133,-0.07001039309054802
2022-06-30,2.0,17,274,115,48,-0.007779176171042179,-0.02120964335120412,-0.03092270334655256,-0.084363897932207,0.031460678973232126
2022-06-30,3.0,17,274,115,48,-0.006069847134252293,-0.015842188833696924,0.012866876761087997,-0.01484354945802524,-0.029411813593453018
2022-07-01,-1.0,26,269,117,28,-0.0047158969896189395,-0.006077047294322124,0.018172555873670948,-0.03134416600091494,0.019531223012811516
2022-07-01,0.0,26,269,117,28,-0.006234303429807686,-0.0008310541616338707,0.01089042545292851,0.0164281234585133,-0.07001039309054802
2022-07-01,1.0,26,269,117,28,-0.007779176171042179,-0.02120964335120412,-0.03092270334655256,-0.084363897932207,0.031460678973232126
2022-07-01,2.0,26,269,117,28,-0.006069847134252293,-0.015842188833696924,0.012866876761087997,-0.01484354945802524,-0.029411813593453018
2022-07-01,3.0,26,269,117,28,0.020101875786804557,0.000555053276362516,0.00853643324327491,0.039093320950108756,-0.024317232684692214
2022-07-05,-1.0,50,882,561,72,-0.006234303429807686,-0.0008310541616338707,0.01089042545292851,0.0164281234585133,-0.07001039309054802
2022-07-05,0.0,50,882,561,72,-0.007779176171042179,-0.02120964335120412,-0.03092270334655256,-0.084363897932207,0.031460678973232126
2022-07-05,1.0,50,882,561,72,-0.006069847134252293,-0.015842188833696924,0.012866876761087997,-0.01484354945802524,-0.029411813593453018
2022-07-05,2.0,50,882,561,72,0.020101875786804557,0.000555053276362516,0.00853643324327491,0.039093320950108756,-0.024317232684692214
2022-07-05,3.0,50,882,561,72,0.0,0.0004315313201161963,0.0008061350147461344,0.025996052050109464,-0.055214744565573626
2022-07-06,-1.0,14,255,172,15,-0.007779176171042179,-0.02120964335120412,-0.03092270334655256,-0.084363897932207,0.031460678973232126
2022-07-06,0.0,14,255,172,15,-0.006069847134252293,-0.015842188833696924,0.012866876761087997,-0.01484354945802524,-0.029411813593453018
2022-07-06,1.0,14,255,172,15,0.020101875786804557,0.000555053276362516,0.00853643324327491,0.039093320950108756,-0.024317232684692214
2022-07-06,2.0,14,255,172,15,0.0,0.0004315313201161963,0.0008061350147461344,0.025996052050109464,-0.055214744565573626
2022-07-06,3.0,14,255,172,15,-0.026689880168141,-0.005360507452973451,-0.008256307640287286,-0.003947002227911445,0.062094185249382594
2022-07-07,-1.0,13,236,150,7,-0.006069847134252293,-0.015842188833696924,0.012866876761087997,-0.01484354945802524,-0.029411813593453018
2022-07-07,0.0,13,236,150,7,0.020101875786804557,0.000555053276362516,0.00853643324327491,0.039093320950108756,-0.024317232684692214
2022-07-07,1.0,13,236,150,7,0.0,0.0004315313201161963,0.0008061350147461344,0.025996052050109464,-0.055214744565573626
2022-07-07,2.0,13,236,150,7,-0.026689880168141,-0.005360507452973451,-0.008256307640287286,-0.003947002227911445,0.062094185249382594
2022-07-07,3.0,13,236,150,7,-0.0038443712899464133,-0.0037167247224720867,0.0015231389708443288,-0.0692829549502948,0.04279712785511025
2022-07-08,-1.0,9,217,95,5,0.020101875786804557,0.000555053276362516,0.00853643324327491,0.039093320950108756,-0.024317232684692214
2022-07-08,0.0,9,217,95,5,0.0,0.0004315313201161963,0.0008061350147461344,0.025996052050109464,-0.055214744565573626
2022-07-08,1.0,9,217,95,5,-0.026689880168141,-0.005360507452973451,-0.008256307640287286,-0.003947002227911445,0.062094185249382594
2022-07-08,2.0,9,217,95,5,-0.0038443712899464133,-0.0037167247224720867,0.0015231389708443288,-0.0692829549502948,0.04279712785511025
2022-07-08,3.0,9,217,95,5,-0.002315481370997907,0.004787690503602615,-0.015205428515786323,0.005219130552870821,-0.01722246994999932
2022-07-11,-1.0,34,593,254,16,0.0,0.0004315313201161963,0.0008061350147461344,0.025996052050109464,-0.055214744565573626
2022-07-11,0.0,34,593,254,16,-0.026689880168141,-0.005360507452973451,-0.008256307640287286,-0.003947002227911445,0.062094185249382594
2022-07-11,1.0,34,593,254,16,-0.0038443712899464133,-0.0037167247224720867,0.0015231389708443288,-0.0692829549502948,0.04279712785511025
2022-07-11,2.0,34,593,254,16,-0.002315481370997907,0.004787690503602615,-0.015205428515786323,0.005219130552870821,-0.01722246994999932
2022-07-11,3.0,34,593,254,16,-0.00902506783123802,-0.014047055610919013,-0.010808264117835309,-0.004645497416909561,-0.01565995828012612
2022-07-12,-1.0,11,233,125,8,-0.026689880168141,-0.005360507452973451,-0.008256307640287286,-0.003947002227911445,0.062094185249382594
2022-07-12,0.0,11,233,125,8,-0.0038443712899464133,-0.0037167247224720867,0.0015231389708443288,-0.0692829549502948,0.04279712785511025
2022-07-12,1.0,11,233,125,8,-0.002315481370997907,0.004787690503602615,-0.015205428515786323,0.005219130552870821,-0.01722246994999932
2022-07-12,2.0,11,233,125,8,-0.00902506783123802,-0.014047055610919013,-0.010808264117835309,-0.004645497416909561,-0.01565995828012612
