week,region,meanUncertainty,hdiOverlapRate,entropy,entropyReliable,Return_EEM,Return_GLD,Return_ITA,Return_USO,Return_VIX
2019-09-16/2019-09-22,Caucasus and Central Asia,0.09666666666666666,0.2777777777777778,3.168879316566915,True,-0.0149794185069507,0.0199156122894858,-0.0024332009374660995,0.0722133036267961,0.11563372982828189
2019-09-16/2019-09-22,Europe,0.5333658536585366,0.8597560975609756,5.991464547107983,False,-0.0149794185069507,0.0199156122894858,-0.0024332009374660995,0.0722133036267961,0.11563372982828189
2019-09-16/2019-09-22,Middle East,0.03955128205128205,0.10256410256410256,2.895889074098289,True,-0.0149794185069507,0.0199156122894858,-0.0024332009374660995,0.0722133036267961,0.11563372982828189
2019-09-16/2019-09-22,Northern Africa,0.15899999999999997,0.4,2.379988840338448,True,-0.0149794185069507,0.0199156122894858,-0.0024332009374660995,0.0722133036267961,0.11563372982828189
2019-09-23/2019-09-29,Caucasus and Central Asia,0.08263888888888887,0.19444444444444445,2.643486386034912,True,-0.0234471916461454,-0.0130925943869267,-0.005450313358311512,-0.0448371179841078,0.131289930179833
2019-09-23/2019-09-29,Europe,0.5215060975609755,0.8524390243902439,5.991464547107983,False,-0.0234471916461454,-0.0130925943869267,-0.005450313358311512,-0.0448371179841078,0.131289930179833
2019-09-23/2019-09-29,Middle East,0.03756410256410256,0.08974358974358974,2.5785543610443056,True,-0.0234471916461454,-0.0130925943869267,-0.005450313358311512,-0.0448371179841078,0.131289930179833
2019-09-23/2019-09-29,Northern Africa,0.23033333333333333,0.7333333333333333,3.1155748791416986,True,-0.0234471916461454,-0.0130925943869267,-0.005450313358311512,-0.0448371179841078,0.131289930179833
2019-09-30/2019-10-06,Caucasus and Central Asia,0.04388888888888889,0.1111111111111111,1.457888221698248,True,0.0082502119754316,0.006151771774167201,-0.021016247408237102,-0.053928204242560604,0.014879757433302818
2019-09-30/2019-10-06,Europe,0.5224146341463415,0.7719512195121951,5.991464547107983,False,0.0082502119754316,0.006151771774167201,-0.021016247408237102,-0.053928204242560604,0.014879757433302818
2019-09-30/2019-10-06,Middle East,0.10166666666666667,0.1794871794871795,4.656870615932267,True,0.0082502119754316,0.006151771774167201,-0.021016247408237102,-0.053928204242560604,0.014879757433302818
2019-09-30/2019-10-06,Northern Africa,0.10333333333333335,0.26666666666666666,1.5776884896768189,True,0.0082502119754316,0.006151771774167201,-0.021016247408237102,-0.053928204242560604,0.014879757433302818
2019-10-07/2019-10-13,Caucasus and Central Asia,0.11416666666666668,0.25,2.485647141907106,True,0.018650715661088002,-0.013137163261410699,0.0096293053098147,0.034348217996302,-0.06791219484787048
2019-10-07/2019-10-13,Europe,0.5095243902439024,0.8451219512195122,5.991464547107983,False,0.018650715661088002,-0.013137163261410699,0.0096293053098147,0.034348217996302,-0.06791219484787048
2019-10-07/2019-10-13,Middle East,0.08929487179487179,0.19230769230769232,4.062265477087736,True,0.018650715661088002,-0.013137163261410699,0.0096293053098147,0.034348217996302,-0.06791219484787048
2019-10-07/2019-10-13,Northern Africa,0.028333333333333335,0.13333333333333333,0.6770303043106731,True,0.018650715661088002,-0.013137163261410699,0.0096293053098147,0.034348217996302,-0.06791219484787048
2019-10-14/2019-10-20,Caucasus and Central Asia,0.06861111111111111,0.2222222222222222,2.7361554106565142,True,0.006046756472984399,0.0031164435878368,-0.029310241604734,-0.017267749757981902,-0.08378172607622279
2019-10-14/2019-10-20,Europe,0.49252439024390243,0.8353658536585366,5.991464547107983,False,0.006046756472984399,0.0031164435878368,-0.029310241604734,-0.017267749757981902,-0.08378172607622279
2019-10-14/2019-10-20,Middle East,0.09307692307692307,0.28205128205128205,4.894402186952322,True,0.006046756472984399,0.0031164435878368,-0.029310241604734,-0.017267749757981902,-0.08378172607622279
2019-10-14/2019-10-20,Northern Africa,0.2693333333333333,0.7333333333333333,3.2163825061271294,True,0.006046756472984399,0.0031164435878368,-0.029310241604734,-0.017267749757981902,-0.08378172607622279
2019-10-21/2019-10-27,Caucasus and Central Asia,0.15305555555555556,0.3611111111111111,3.6987743491380334,True,0.017071375181994503,0.0099642464458653,0.0112555355489912,0.0534344544923124,-0.11453618049478119
2019-10-21/2019-10-27,Europe,0.5072926829268293,0.802439024390244,5.991464547107983,False,0.017071375181994503,0.0099642464458653,0.0112555355489912,0.0534344544923124,-0.11453618049478119
2019-10-21/2019-10-27,Middle East,0.047371794871794874,0.1282051282051282,3.1298080127999386,True,0.017071375181994503,0.0099642464458653,0.0112555355489912,0.0534344544923124,-0.11453618049478119
2019-10-21/2019-10-27,Northern Africa,0.184,0.4666666666666667,2.524760561758669,True,0.017071375181994503,0.0099642464458653,0.0112555355489912,0.0534344544923124,-0.11453618049478119
2019-10-28/2019-11-03,Caucasus and Central Asia,0.09805555555555556,0.2777777777777778,2.445480824573657,True,0.0122878178130751,0.0050284191751886,0.0240755120347415,-0.0110313035732287,-0.020090275679098296
2019-10-28/2019-11-03,Europe,0.5093719512195122,0.8195121951219512,5.991464547107983,False,0.0122878178130751,0.0050284191751886,0.0240755120347415,-0.0110313035732287,-0.020090275679098296
2019-10-28/2019-11-03,Middle East,0.03628205128205128,0.1282051282051282,2.859397461133665,True,0.0122878178130751,0.0050284191751886,0.0240755120347415,-0.0110313035732287,-0.020090275679098296
2019-10-28/2019-11-03,Northern Africa,0.03700000000000001,0.2,0.906503907248832,True,0.0122878178130751,0.0050284191751886,0.0240755120347415,-0.0110313035732287,-0.020090275679098296
2019-11-04/2019-11-10,Caucasus and Central Asia,0.07388888888888889,0.2222222222222222,2.460865099058158,True,0.010725722730656799,-0.0366516494640019,0.0150523001699068,0.0255538454532406,-0.015637113418196208
2019-11-04/2019-11-10,Europe,0.5020548780487805,0.8365853658536585,5.991464547107983,False,0.010725722730656799,-0.0366516494640019,0.0150523001699068,0.0255538454532406,-0.015637113418196208
2019-11-04/2019-11-10,Middle East,0.012628205128205127,0.0641025641025641,1.2854123793173198,True,0.010725722730656799,-0.0366516494640019,0.0150523001699068,0.0255538454532406,-0.015637113418196208
2019-11-04/2019-11-10,Northern Africa,0.06699999999999999,0.26666666666666666,1.2254367954165983,True,0.010725722730656799,-0.0366516494640019,0.0150523001699068,0.0255538454532406,-0.015637113418196208
2019-11-11/2019-11-17,Caucasus and Central Asia,0.13430555555555557,0.3333333333333333,3.227030357784342,True,-0.0125640216856843,0.0059772426718367,0.0292496336199516,0.007652900744369399,0.0030334380580934045
2019-11-11/2019-11-17,Europe,0.5129268292682927,0.874390243902439,5.991464547107983,False,-0.0125640216856843,0.0059772426718367,0.0292496336199516,0.007652900744369399,0.0030334380580934045
2019-11-11/2019-11-17,Middle East,0.027307692307692307,0.05128205128205128,2.1612975369469094,True,-0.0125640216856843,0.0059772426718367,0.0292496336199516,0.007652900744369399,0.0030334380580934045
2019-11-11/2019-11-17,Northern Africa,0.17233333333333334,0.6,2.108473634258988,True,-0.0125640216856843,0.0059772426718367,0.0292496336199516,0.007652900744369399,0.0030334380580934045
2019-11-18/2019-11-24,Caucasus and Central Asia,0.16319444444444445,0.3055555555555556,3.822797371316592,True,-0.0060313767667115,-0.0033849492902065,-0.010748498843337898,0.003723298459882998,0.027125767140331998
2019-11-18/2019-11-24,Europe,0.5595853658536586,0.8219512195121951,5.991464547107983,False,-0.0060313767667115,-0.0033849492902065,-0.010748498843337898,0.003723298459882998,0.027125767140331998
2019-11-18/2019-11-24,Middle East,0.03378205128205128,0.11538461538461539,2.433161901023775,True,-0.0060313767667115,-0.0033849492902065,-0.010748498843337898,0.003723298459882998,0.027125767140331998
2019-11-18/2019-11-24,Northern Africa,0.157,0.26666666666666666,2.04595191392529,True,-0.0060313767667115,-0.0033849492902065,-0.010748498843337898,0.003723298459882998,0.027125767140331998
2019-11-25/2019-12-01,Caucasus and Central Asia,0.11666666666666667,0.3055555555555556,3.300041280327141,True,-0.007547210402900201,0.0009271222675449001,0.0015795188559808993,-0.0403292001413047,0.026351405762271206
2019-11-25/2019-12-01,Europe,0.5580853658536585,0.8121951219512196,5.991464547107983,False,-0.007547210402900201,0.0009271222675449001,0.0015795188559808993,-0.0403292001413047,0.026351405762271206
2019-11-25/2019-12-01,Middle East,0.08211538461538462,0.14102564102564102,4.399217888106649,True,-0.007547210402900201,0.0009271222675449001,0.0015795188559808993,-0.0403292001413047,0.026351405762271206
2019-11-25/2019-12-01,Northern Africa,0.07700000000000001,0.26666666666666666,1.0292256866339289,True,-0.007547210402900201,0.0009271222675449001,0.0015795188559808993,-0.0403292001413047,0.026351405762271206
2019-12-02/2019-12-08,Caucasus and Central Asia,0.12569444444444444,0.3611111111111111,3.7693766917221376,True,0.0124507112490049,-0.001646017299221,-0.0121200624315666,0.0592440965641057,0.09829644682952063
2019-12-02/2019-12-08,Europe,0.556640243902439,0.8987804878048781,5.991464547107983,False,0.0124507112490049,-0.001646017299221,-0.0121200624315666,0.0592440965641057,0.09829644682952063
2019-12-02/2019-12-08,Middle East,0.01756410256410256,0.07692307692307693,1.4726167908350645,True,0.0124507112490049,-0.001646017299221,-0.0121200624315666,0.0592440965641057,0.09829644682952063
2019-12-02/2019-12-08,Northern Africa,0.07133333333333333,0.13333333333333333,1.1483663217207645,True,0.0124507112490049,-0.001646017299221,-0.0121200624315666,0.0592440965641057,0.09829644682952063
2019-12-09/2019-12-15,Caucasus and Central Asia,0.12069444444444444,0.3611111111111111,3.181644460540585,True,0.0311328827444735,0.010381259518721101,-0.0051644368908353,0.0138058984862457,-0.054911244105939186
2019-12-09/2019-12-15,Europe,0.5003048780487804,0.8817073170731707,5.991464547107983,False,0.0311328827444735,0.010381259518721101,-0.0051644368908353,0.0138058984862457,-0.054911244105939186
2019-12-09/2019-12-15,Middle East,0.04948717948717948,0.08974358974358974,3.0721325945231746,True,0.0311328827444735,0.010381259518721101,-0.0051644368908353,0.0138058984862457,-0.054911244105939186
2019-12-09/2019-12-15,Northern Africa,0.094,0.3333333333333333,1.6074569664981044,True,0.0311328827444735,0.010381259518721101,-0.0051644368908353,0.0138058984862457,-0.054911244105939186
2019-12-16/2019-12-22,Caucasus and Central Asia,0.22277777777777777,0.5833333333333334,4.536070136539482,True,0.0254978508864111,0.0033782678673722204,-0.010708449928081,0.0113070429732316,-0.008403540412019
2019-12-16/2019-12-22,Europe,0.4983170731707317,0.8219512195121951,5.991464547107983,False,0.0254978508864111,0.0033782678673722204,-0.010708449928081,0.0113070429732316,-0.008403540412019
2019-12-16/2019-12-22,Middle East,0.08256410256410256,0.14102564102564102,4.636845086806698,True,0.0254978508864111,0.0033782678673722204,-0.010708449928081,0.0113070429732316,-0.008403540412019
2019-12-16/2019-12-22,Northern Africa,0.08099999999999999,0.3333333333333333,1.4554192051053607,True,0.0254978508864111,0.0033782678673722204,-0.010708449928081,0.0113070429732316,-0.008403540412019
2019-12-23/2019-12-29,Caucasus and Central Asia,0.20416666666666666,0.5833333333333334,4.082638565443737,True,0.010295986685483299,0.0200200396272128,0.0014625134786585997,0.0220027642612863,0.0728332882109704
2019-12-23/2019-12-29,Europe,0.5074146341463415,0.8695121951219512,5.991464547107983,False,0.010295986685483299,0.0200200396272128,0.0014625134786585997,0.0220027642612863,0.0728332882109704
2019-12-23/2019-12-29,Middle East,0.04288461538461538,0.08974358974358974,2.7772972069268707,True,0.010295986685483299,0.0200200396272128,0.0014625134786585997,0.0220027642612863,0.0728332882109704
2019-12-23/2019-12-29,Northern Africa,0.13166666666666665,0.5333333333333333,2.346420388309381,True,0.010295986685483299,0.0200200396272128,0.0014625134786585997,0.0220027642612863,0.0728332882109704
2019-12-30/2020-01-05,Caucasus and Central Asia,0.07777777777777778,0.25,2.843753151335611,True,-0.0027089070273757995,0.0246170709662031,0.027889390697800002,0.0211281710227285,0.06255719589239
2019-12-30/2020-01-05,Europe,0.2408170731707317,0.4121951219512195,5.991464547107983,False,-0.0027089070273757995,0.0246170709662031,0.027889390697800002,0.0211281710227285,0.06255719589239
2019-12-30/2020-01-05,Middle East,0.03115384615384615,0.14102564102564102,2.798120456966609,True,-0.0027089070273757995,0.0246170709662031,0.027889390697800002,0.0211281710227285,0.06255719589239
2019-12-30/2020-01-05,Northern Africa,0.26266666666666666,0.4,3.0653826833393776,True,-0.0027089070273757995,0.0246170709662031,0.027889390697800002,0.0211281710227285,0.06255719589239
2020-01-06/2020-01-12,Caucasus and Central Asia,0.12361111111111112,0.3888888888888889,3.547835581310657,True,0.0146386609078226,0.0072976669763775,-0.006005508347877201,-0.059426252039263994,-0.10717630810809341
2020-01-06/2020-01-12,Europe,0.09773780487804877,0.1951219512195122,5.991464547107983,False,0.0146386609078226,0.0072976669763775,-0.006005508347877201,-0.059426252039263994,-0.10717630810809341
2020-01-06/2020-01-12,Middle East,0.041025641025641026,0.1282051282051282,3.220921708411024,True,0.0146386609078226,0.0072976669763775,-0.006005508347877201,-0.059426252039263994,-0.10717630810809341
2020-01-06/2020-01-12,Northern Africa,0.09966666666666665,0.26666666666666666,1.3691945597341422,True,0.0146386609078226,0.0072976669763775,-0.006005508347877201,-0.059426252039263994,-0.10717630810809341
2020-01-13/2020-01-19,Caucasus and Central Asia,0.16430555555555557,0.3333333333333333,3.94889446200154,True,0.0141430913757943,-0.0022008664238798003,0.0159153649001519,-0.006221899888720099,-0.0369138284959786
2020-01-13/2020-01-19,Europe,0.056987804878048776,0.14268292682926828,5.991464547107983,False,0.0141430913757943,-0.0022008664238798003,0.0159153649001519,-0.006221899888720099,-0.0369138284959786
2020-01-13/2020-01-19,Middle East,0.0333974358974359,0.08974358974358974,2.3828748575491647,True,0.0141430913757943,-0.0022008664238798003,0.0159153649001519,-0.006221899888720099,-0.0369138284959786
2020-01-13/2020-01-19,Northern Africa,0.15499999999999997,0.5333333333333333,2.4480898829261823,True,0.0141430913757943,-0.0022008664238798003,0.0159153649001519,-0.006221899888720099,-0.0369138284959786
2020-01-20/2020-01-26,Caucasus and Central Asia,0.14458333333333334,0.2777777777777778,3.6519897125583856,True,-0.0354496719429262,0.0095259292981678,-0.0017469449799670995,-0.0749706403568922,0.19380062169888862
2020-01-20/2020-01-26,Europe,0.06648170731707317,0.1524390243902439,5.991464547107983,False,-0.0354496719429262,0.0095259292981678,-0.0017469449799670995,-0.0749706403568922,0.19380062169888862
2020-01-20/2020-01-26,Middle East,0.022820512820512822,0.08974358974358974,1.873624897658176,True,-0.0354496719429262,0.0095259292981678,-0.0017469449799670995,-0.0749706403568922,0.19380062169888862
2020-01-20/2020-01-26,Northern Africa,0.09899999999999999,0.3333333333333333,1.692920703740879,True,-0.0354496719429262,0.0095259292981678,-0.0017469449799670995,-0.0749706403568922,0.19380062169888862
2020-01-27/2020-02-02,Caucasus and Central Asia,0.16819444444444442,0.2777777777777778,3.683105597060461,True,-0.0564722065786739,0.009176140876667578,-0.0175013641838372,-0.052186999865724,0.31320764824981606
2020-01-27/2020-02-02,Europe,0.05005487804878049,0.12682926829268293,5.991464547107983,False,-0.0564722065786739,0.009176140876667578,-0.0175013641838372,-0.052186999865724,0.31320764824981606
2020-01-27/2020-02-02,Middle East,0.03878205128205129,0.16666666666666666,3.0755287409979624,True,-0.0564722065786739,0.009176140876667578,-0.0175013641838372,-0.052186999865724,0.31320764824981606
2020-01-27/2020-02-02,Northern Africa,0.17566666666666667,0.5333333333333333,2.424778193769127,True,-0.0564722065786739,0.009176140876667578,-0.0175013641838372,-0.052186999865724,0.31320764824981606
2020-02-03/2020-02-09,Caucasus and Central Asia,0.23291666666666666,0.5833333333333334,4.510779429089849,True,0.0297558687626606,-0.0102410716699385,0.0418471614212093,-0.023309333644821503,-0.1875481853771987
2020-02-03/2020-02-09,Europe,0.07628658536585366,0.174390243902439,5.991464547107983,False,0.0297558687626606,-0.0102410716699385,0.0418471614212093,-0.023309333644821503,-0.1875481853771987
2020-02-03/2020-02-09,Middle East,0.06378205128205128,0.14102564102564102,3.5830592545611752,True,0.0297558687626606,-0.0102410716699385,0.0418471614212093,-0.023309333644821503,-0.1875481853771987
2020-02-03/2020-02-09,Northern Africa,0.161,0.3333333333333333,2.239313020339897,True,0.0297558687626606,-0.0102410716699385,0.0418471614212093,-0.023309333644821503,-0.1875481853771987
2020-02-10/2020-02-16,Caucasus and Central Asia,0.1298611111111111,0.4166666666666667,3.5517150232803574,True,0.0194666565350562,0.008188423584841899,0.003156270709563977,0.035001279254903005,-0.11672453991873791
2020-02-10/2020-02-16,Europe,0.07748170731707317,0.17073170731707318,5.991464547107983,False,0.0194666565350562,0.008188423584841899,0.003156270709563977,0.035001279254903005,-0.11672453991873791
2020-02-10/2020-02-16,Middle East,0.0941025641025641,0.19230769230769232,4.598844665898096,True,0.0194666565350562,0.008188423584841899,0.003156270709563977,0.035001279254903005,-0.11672453991873791
2020-02-10/2020-02-16,Northern Africa,0.2793333333333333,0.4,2.92004559967776,True,0.0194666565350562,0.008188423584841899,0.003156270709563977,0.035001279254903005,-0.11672453991873791
2020-02-17/2020-02-23,Caucasus and Central Asia,0.11833333333333333,0.3888888888888889,3.31269928207157,True,-0.0206156606021685,0.037759913287740005,-0.0179162932902341,0.0193108162888758,0.233465188774927
2020-02-17/2020-02-23,Europe,0.061341463414634145,0.18536585365853658,5.991464547107983,False,-0.0206156606021685,0.037759913287740005,-0.0179162932902341,0.0193108162888758,0.233465188774927
2020-02-17/2020-02-23,Middle East,0.03102564102564103,0.10256410256410256,2.430968607984351,True,-0.0206156606021685,0.037759913287740005,-0.0179162932902341,0.0193108162888758,0.233465188774927
2020-02-17/2020-02-23,Northern Africa,0.13799999999999998,0.26666666666666666,1.932077136488548,True,-0.0206156606021685,0.037759913287740005,-0.0179162932902341,0.0193108162888758,0.233465188774927
2020-02-24/2020-03-01,Caucasus and Central Asia,0.21944444444444444,0.4166666666666667,4.373560418276608,True,-0.0650451711774651,-0.040817268213966,-0.1491012811772559,-0.1634619347315597,1.0128678939063538
2020-02-24/2020-03-01,Europe,0.07439024390243902,0.2,5.991464547107983,False,-0.0650451711774651,-0.040817268213966,-0.1491012811772559,-0.1634619347315597,1.0128678939063538
2020-02-24/2020-03-01,Middle East,0.034743589743589744,0.11538461538461539,2.5652663483259324,True,-0.0650451711774651,-0.040817268213966,-0.1491012811772559,-0.1634619347315597,1.0128678939063538
2020-02-24/2020-03-01,Northern Africa,0.13333333333333333,0.4,1.947796323477612,True,-0.0650451711774651,-0.040817268213966,-0.1491012811772559,-0.1634619347315597,1.0128678939063538
2020-03-02/2020-03-08,Caucasus and Central Asia,0.09694444444444444,0.2222222222222222,2.844639183965608,True,-0.008822906246882499,0.060697065215086596,-0.0260728958171053,-0.07324838952456979,0.1008337395989006
2020-03-02/2020-03-08,Europe,0.10284146341463414,0.17560975609756097,5.991464547107983,False,-0.008822906246882499,0.060697065215086596,-0.0260728958171053,-0.07324838952456979,0.1008337395989006
2020-03-02/2020-03-08,Middle East,0.049679487179487176,0.07692307692307693,3.260250810250143,True,-0.008822906246882499,0.060697065215086596,-0.0260728958171053,-0.07324838952456979,0.1008337395989006
2020-03-02/2020-03-08,Northern Africa,0.11166666666666665,0.2,1.5876186658731857,True,-0.008822906246882499,0.060697065215086596,-0.0260728958171053,-0.07324838952456979,0.1008337395989006
2020-03-09/2020-03-15,Caucasus and Central Asia,0.14680555555555555,0.3611111111111111,3.603252639512503,True,-0.09206073896341499,-0.0934159488756775,-0.19595352690576578,-0.17757373552981906,0.47303427742612325
2020-03-09/2020-03-15,Europe,0.05009756097560975,0.11463414634146342,5.991464547107983,False,-0.09206073896341499,-0.0934159488756775,-0.19595352690576578,-0.17757373552981906,0.47303427742612325
2020-03-09/2020-03-15,Middle East,0.04858974358974359,0.11538461538461539,3.0497711831563072,True,-0.09206073896341499,-0.0934159488756775,-0.19595352690576578,-0.17757373552981906,0.47303427742612325
2020-03-09/2020-03-15,Northern Africa,0.048666666666666664,0.2,1.0536962686762317,True,-0.09206073896341499,-0.0934159488756775,-0.19595352690576578,-0.17757373552981906,0.47303427742612325
2020-03-16/2020-03-22,Caucasus and Central Asia,0.21847222222222223,0.4166666666666667,4.675097589717955,True,-0.1270776071496721,-0.021722415677157,-0.24644172133085263,-0.3020239243267646,0.2140156049755346
2020-03-16/2020-03-22,Europe,0.18066463414634149,0.3475609756097561,5.991464547107983,False,-0.1270776071496721,-0.021722415677157,-0.24644172133085263,-0.3020239243267646,0.2140156049755346
2020-03-16/2020-03-22,Middle East,0.061730769230769235,0.08974358974358974,3.3084306771354486,True,-0.1270776071496721,-0.021722415677157,-0.24644172133085263,-0.3020239243267646,0.2140156049755346
2020-03-16/2020-03-22,Northern Africa,0.09066666666666666,0.2,1.3865056760747976,True,-0.1270776071496721,-0.021722415677157,-0.24644172133085263,-0.3020239243267646,0.2140156049755346
2020-03-23/2020-03-29,Caucasus and Central Asia,0.18236111111111108,0.3055555555555556,4.325498121857126,True,0.0674900307163418,0.085382036400177,0.2354384704748744,-0.0953204414253489,-0.0008170727240022074
2020-03-23/2020-03-29,Europe,0.24948780487804875,0.4451219512195122,5.991464547107983,False,0.0674900307163418,0.085382036400177,0.2354384704748744,-0.0953204414253489,-0.0008170727240022074
2020-03-23/2020-03-29,Middle East,0.049423076923076924,0.16666666666666666,3.482590671318553,True,0.0674900307163418,0.085382036400177,0.2354384704748744,-0.0953204414253489,-0.0008170727240022074
2020-03-23/2020-03-29,Northern Africa,0.4426666666666667,0.6666666666666666,4.205135222071756,True,0.0674900307163418,0.085382036400177,0.2354384704748744,-0.0953204414253489,-0.0008170727240022074
2020-03-30/2020-04-05,Caucasus and Central Asia,0.08777777777777777,0.25,2.87406983498963,True,-0.004782711666427301,0.003341064044349703,-0.0904832519411777,0.3032261919147824,-0.31386647112499
2020-03-30/2020-04-05,Europe,0.3038780487804878,0.4853658536585366,5.991464547107983,False,-0.004782711666427301,0.003341064044349703,-0.0904832519411777,0.3032261919147824,-0.31386647112499
2020-03-30/2020-04-05,Middle East,0.10057692307692308,0.20512820512820512,4.908079941665632,True,-0.004782711666427301,0.003341064044349703,-0.0904832519411777,0.3032261919147824,-0.31386647112499
2020-03-30/2020-04-05,Northern Africa,0.253,0.6666666666666666,3.033263147582435,True,-0.004782711666427301,0.003341064044349703,-0.0904832519411777,0.3032261919147824,-0.31386647112499
2020-04-06/2020-04-12,Caucasus and Central Asia,0.2336111111111111,0.4722222222222222,4.749092602285115,True,0.06637134770812,0.0395716292345304,0.1391232907731653,-0.1599702169950874,-0.1115498346459754
2020-04-06/2020-04-12,Europe,0.3412317073170732,0.6109756097560975,5.991464547107983,False,0.06637134770812,0.0395716292345304,0.1391232907731653,-0.1599702169950874,-0.1115498346459754
2020-04-06/2020-04-12,Middle East,0.07230769230769231,0.19230769230769232,4.1336396138661,True,0.06637134770812,0.0395716292345304,0.1391232907731653,-0.1599702169950874,-0.1115498346459754
2020-04-06/2020-04-12,Northern Africa,0.05266666666666666,0.26666666666666666,1.1946101224616386,True,0.06637134770812,0.0395716292345304,0.1391232907731653,-0.1599702169950874,-0.1115498346459754
2020-04-13/2020-04-19,Caucasus and Central Asia,0.19333333333333333,0.5555555555555556,4.225276088827821,True,0.026270153353357202,-0.0003759867900205993,0.016415006974632294,-0.1643681367775975,-0.07999871070156239
2020-04-13/2020-04-19,Europe,0.17766463414634145,0.34512195121951217,5.991464547107983,False,0.026270153353357202,-0.0003759867900205993,0.016415006974632294,-0.1643681367775975,-0.07999871070156239
2020-04-13/2020-04-19,Middle East,0.08070512820512821,0.15384615384615385,4.228926325412092,True,0.026270153353357202,-0.0003759867900205993,0.016415006974632294,-0.1643681367775975,-0.07999871070156239
2020-04-13/2020-04-19,Northern Africa,0.13499999999999998,0.5333333333333333,2.1355636335032293,True,0.026270153353357202,-0.0003759867900205993,0.016415006974632294,-0.1643681367775975,-0.07999871070156239
2020-04-20/2020-04-26,Caucasus and Central Asia,0.13430555555555557,0.3611111111111111,3.7097553365356326,True,-0.018087355082896304,0.025641056235808,-0.0570386831684759,-0.44141424000344653,-0.036598367254808487
2020-04-20/2020-04-26,Europe,0.1683658536585366,0.3670731707317073,5.991464547107983,False,-0.018087355082896304,0.025641056235808,-0.0570386831684759,-0.44141424000344653,-0.036598367254808487
2020-04-20/2020-04-26,Middle East,0.1396153846153846,0.2564102564102564,5.414294894037932,True,-0.018087355082896304,0.025641056235808,-0.0570386831684759,-0.44141424000344653,-0.036598367254808487
2020-04-20/2020-04-26,Northern Africa,0.014333333333333339,0.2,0.4148304682751907,True,-0.018087355082896304,0.025641056235808,-0.0570386831684759,-0.44141424000344653,-0.036598367254808487
2020-04-27/2020-05-03,Caucasus and Central Asia,0.22583333333333336,0.5,4.615767464633711,True,-0.005822951104557595,-0.0175088663832325,0.013440627322043305,-0.0702952086829888,0.047748461770968295
2020-04-27/2020-05-03,Europe,0.09901219512195121,0.1719512195121951,5.991464547107983,False,-0.005822951104557595,-0.0175088663832325,0.013440627322043305,-0.0702952086829888,0.047748461770968295
2020-04-27/2020-05-03,Middle East,0.1201923076923077,0.20512820512820512,5.388425277677045,True,-0.005822951104557595,-0.0175088663832325,0.013440627322043305,-0.0702952086829888,0.047748461770968295
2020-04-27/2020-05-03,Northern Africa,0.24866666666666667,0.4,2.8493321490584043,True,-0.005822951104557595,-0.0175088663832325,0.013440627322043305,-0.0702952086829888,0.047748461770968295
2020-05-04/2020-05-10,Caucasus and Central Asia,0.14680555555555555,0.3611111111111111,3.755241302129465,True,0.0424641196553167,0.004230711967150401,0.01015287020806508,0.1364345970091257,-0.2718378720843645
2020-05-04/2020-05-10,Europe,0.09782317073170732,0.2048780487804878,5.991464547107983,False,0.0424641196553167,0.004230711967150401,0.01015287020806508,0.1364345970091257,-0.2718378720843645
2020-05-04/2020-05-10,Middle East,0.0492948717948718,0.10256410256410256,3.297221774983046,True,0.0424641196553167,0.004230711967150401,0.01015287020806508,0.1364345970091257,-0.2718378720843645
2020-05-04/2020-05-10,Northern Africa,0.09699999999999999,0.4,1.6412012821226298,True,0.0424641196553167,0.004230711967150401,0.01015287020806508,0.1364345970091257,-0.2718378720843645
2020-05-11/2020-05-17,Caucasus and Central Asia,0.06902777777777777,0.16666666666666666,2.119462954214,True,-0.0220999074012977,0.021771953040535398,-0.0748181832824546,0.044020410972731204,0.1537879572230669
2020-05-11/2020-05-17,Europe,0.07561585365853658,0.18048780487804877,5.991464547107983,False,-0.0220999074012977,0.021771953040535398,-0.0748181832824546,0.044020410972731204,0.1537879572230669
2020-05-11/2020-05-17,Middle East,0.08301282051282051,0.16666666666666666,4.330220381844821,True,-0.0220999074012977,0.021771953040535398,-0.0748181832824546,0.044020410972731204,0.1537879572230669
2020-05-11/2020-05-17,Northern Africa,0.07733333333333331,0.3333333333333333,1.3262751281073788,True,-0.0220999074012977,0.021771953040535398,-0.0748181832824546,0.044020410972731204,0.1537879572230669
2020-05-18/2020-05-24,Caucasus and Central Asia,0.0661111111111111,0.2222222222222222,2.1977373707029724,True,0.012188726806542895,-0.004199158943362099,0.086982636394139,0.1389270082002103,-0.11380784204652
2020-05-18/2020-05-24,Europe,0.0666219512195122,0.1548780487804878,5.991464547107983,False,0.012188726806542895,-0.004199158943362099,0.086982636394139,0.1389270082002103,-0.11380784204652
2020-05-18/2020-05-24,Middle East,0.06660256410256411,0.10256410256410256,4.055800564131752,True,0.012188726806542895,-0.004199158943362099,0.086982636394139,0.1389270082002103,-0.11380784204652
2020-05-18/2020-05-24,Northern Africa,0.12433333333333332,0.26666666666666666,1.733889923498753,True,0.012188726806542895,-0.004199158943362099,0.086982636394139,0.1389270082002103,-0.11380784204652
2020-05-25/2020-05-31,Caucasus and Central Asia,0.09819444444444443,0.3055555555555556,2.8300873957279,True,0.0354769433615459,-0.001703670505641599,0.0748021101348138,0.0129580094984666,-0.021906258217131797
