week,region,country,betaMean,betaStd
2018-02-26/2018-03-04,Caucasus and Central Asia,Uzbekistan,0.7972170613321056,0.5150275941600494
2018-03-05/2018-03-11,Caucasus and Central Asia,Afghanistan,2.616000181417988,0.11507471295701309
2018-03-05/2018-03-11,Caucasus and Central Asia,Armenia,0.6539571292617871,0.13217067319582054
2018-03-05/2018-03-11,Caucasus and Central Asia,Azerbaijan,2.5239667839090565,0.11795606673136241
2018-03-05/2018-03-11,Caucasus and Central Asia,Georgia,0.05849240253090575,0.15793728264247456
2018-03-05/2018-03-11,Caucasus and Central Asia,Kazakhstan,-1.9843761059975547,0.270415287069653
2018-03-05/2018-03-11,Caucasus and Central Asia,Kyrgyzstan,-1.3471128773347079,0.21630693655336064
2018-03-05/2018-03-11,Caucasus and Central Asia,Tajikistan,1.304241057945335,0.7426232493912872
2018-03-05/2018-03-11,Caucasus and Central Asia,Turkmenistan,-1.9546305923276106,0.27647091703528215
2018-03-05/2018-03-11,Caucasus and Central Asia,Uzbekistan,-1.8705379794052002,0.31851669102681046
2018-03-12/2018-03-18,Caucasus and Central Asia,Afghanistan,2.3758711893789837,0.1354007823507036
2018-03-12/2018-03-18,Caucasus and Central Asia,Armenia,0.5234168181522338,0.14979052315689864
2018-03-12/2018-03-18,Caucasus and Central Asia,Azerbaijan,2.1110043659453783,0.13213389594001906
2018-03-12/2018-03-18,Caucasus and Central Asia,Georgia,-0.745122582789074,0.19937927036483588
2018-03-12/2018-03-18,Caucasus and Central Asia,Kazakhstan,-1.6098544179343393,0.2268108628882992
2018-03-12/2018-03-18,Caucasus and Central Asia,Kyrgyzstan,-1.839907596628261,0.27578178597743425
2018-03-12/2018-03-18,Caucasus and Central Asia,Tajikistan,-2.671975282999497,0.3510744918118109
2018-03-12/2018-03-18,Caucasus and Central Asia,Turkmenistan,0.47394389685764865,1.0296757555122449
2018-03-12/2018-03-18,Caucasus and Central Asia,Uzbekistan,1.3826236100169305,0.42534043223789636
2018-03-19/2018-03-25,Caucasus and Central Asia,Afghanistan,2.1095330733123787,0.1302634135621506
2018-03-19/2018-03-25,Caucasus and Central Asia,Armenia,0.562177627514943,0.15233596058745721
2018-03-19/2018-03-25,Caucasus and Central Asia,Azerbaijan,2.067747402778323,0.13573803899848774
2018-03-19/2018-03-25,Caucasus and Central Asia,Georgia,-0.009356389720060613,0.15961511697012803
2018-03-19/2018-03-25,Caucasus and Central Asia,Kazakhstan,-2.1633238929147702,0.28654891698445323
2018-03-19/2018-03-25,Caucasus and Central Asia,Kyrgyzstan,-2.1719371740074886,0.2867959607156055
2018-03-19/2018-03-25,Caucasus and Central Asia,Tajikistan,1.0674136945778994,0.7467197750418605
2018-03-19/2018-03-25,Caucasus and Central Asia,Turkmenistan,1.0123137492037262,0.7286119881286293
2018-03-19/2018-03-25,Caucasus and Central Asia,Uzbekistan,-2.47456809074495,0.42442706664135854
2018-03-26/2018-04-01,Caucasus and Central Asia,Afghanistan,2.3324678274110173,0.13579844262717836
