week,region,entropy,countryI,countryJ,flipProbability,hdiOverlap
2024-01-01/2024-01-07,Middle East,3.8482575130536816,Qatar,Yemen,0.0,False
2024-01-01/2024-01-07,Middle East,3.8482575130536816,Saudi Arabia,Syria,0.0,False
2024-01-01/2024-01-07,Middle East,3.8482575130536816,Saudi Arabia,Turkey,0.0,False
2024-01-01/2024-01-07,Middle East,3.8482575130536816,Saudi Arabia,Yemen,0.0,False
2024-01-01/2024-01-07,Middle East,3.8482575130536816,Syria,Turkey,1.0,False
2024-01-01/2024-01-07,Middle East,3.8482575130536816,Syria,Yemen,1.0,False
2024-01-01/2024-01-07,Middle East,3.8482575130536816,Turkey,Yemen,0.0525,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Bahrain,Iran,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Bahrain,Iraq,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Bahrain,Israel,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Bahrain,Jordan,0.0125,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Bahrain,Kuwait,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Bahrain,Lebanon,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Bahrain,Palestine,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Bahrain,Qatar,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Bahrain,Saudi Arabia,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Bahrain,Syria,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Bahrain,Turkey,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Bahrain,Yemen,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Iran,Iraq,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Iran,Israel,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Iran,Jordan,1.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Iran,Kuwait,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Iran,Lebanon,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Iran,Palestine,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Iran,Qatar,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Iran,Saudi Arabia,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Iran,Syria,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Iran,Turkey,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Iran,Yemen,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Iraq,Israel,1.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Iraq,Jordan,1.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Iraq,Kuwait,0.915,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Iraq,Lebanon,0.9475,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Iraq,Palestine,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Iraq,Qatar,0.9475,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Iraq,Saudi Arabia,0.9175,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Iraq,Syria,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Iraq,Turkey,1.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Iraq,Yemen,0.865,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Israel,Jordan,1.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Israel,Kuwait,0.0175,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Israel,Lebanon,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Israel,Palestine,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Israel,Qatar,0.0125,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Israel,Saudi Arabia,0.0125,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Israel,Syria,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Israel,Turkey,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Israel,Yemen,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Jordan,Kuwait,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Jordan,Lebanon,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Jordan,Palestine,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Jordan,Qatar,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Jordan,Saudi Arabia,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Jordan,Syria,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Jordan,Turkey,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Jordan,Yemen,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Kuwait,Lebanon,0.1525,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Kuwait,Palestine,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Kuwait,Qatar,0.54,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Kuwait,Saudi Arabia,0.5025,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Kuwait,Syria,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Kuwait,Turkey,0.8525,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Kuwait,Yemen,0.245,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Lebanon,Palestine,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Lebanon,Qatar,0.88,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Lebanon,Saudi Arabia,0.83,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Lebanon,Syria,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Lebanon,Turkey,1.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Lebanon,Yemen,0.5875,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Palestine,Qatar,1.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Palestine,Saudi Arabia,1.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Palestine,Syria,1.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Palestine,Turkey,1.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Palestine,Yemen,1.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Qatar,Saudi Arabia,0.485,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Qatar,Syria,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Qatar,Turkey,0.8375,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Qatar,Yemen,0.2025,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Saudi Arabia,Syria,0.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Saudi Arabia,Turkey,0.8575,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Saudi Arabia,Yemen,0.2425,True
2024-01-08/2024-01-14,Middle East,4.92631855255307,Syria,Turkey,1.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Syria,Yemen,1.0,False
2024-01-08/2024-01-14,Middle East,4.92631855255307,Turkey,Yemen,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Bahrain,Iran,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Bahrain,Iraq,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Bahrain,Israel,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Bahrain,Jordan,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Bahrain,Kuwait,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Bahrain,Lebanon,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Bahrain,Palestine,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Bahrain,Qatar,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Bahrain,Saudi Arabia,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Bahrain,Syria,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Bahrain,Turkey,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Bahrain,Yemen,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Iran,Iraq,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Iran,Israel,0.99,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Iran,Jordan,1.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Iran,Kuwait,0.035,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Iran,Lebanon,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Iran,Palestine,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Iran,Qatar,0.0325,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Iran,Saudi Arabia,0.0475,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Iran,Syria,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Iran,Turkey,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Iran,Yemen,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Iraq,Israel,1.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Iraq,Jordan,1.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Iraq,Kuwait,0.9,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Iraq,Lebanon,0.945,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Iraq,Palestine,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Iraq,Qatar,0.88,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Iraq,Saudi Arabia,0.88,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Iraq,Syria,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Iraq,Turkey,1.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Iraq,Yemen,1.0,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Israel,Jordan,1.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Israel,Kuwait,0.0075,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Israel,Lebanon,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Israel,Palestine,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Israel,Qatar,0.01,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Israel,Saudi Arabia,0.0125,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Israel,Syria,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Israel,Turkey,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Israel,Yemen,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Jordan,Kuwait,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Jordan,Lebanon,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Jordan,Palestine,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Jordan,Qatar,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Jordan,Saudi Arabia,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Jordan,Syria,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Jordan,Turkey,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Jordan,Yemen,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Kuwait,Lebanon,0.21,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Kuwait,Palestine,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Kuwait,Qatar,0.4975,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Kuwait,Saudi Arabia,0.4975,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Kuwait,Syria,0.0025,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Kuwait,Turkey,0.78,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Kuwait,Yemen,0.525,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Lebanon,Palestine,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Lebanon,Qatar,0.765,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Lebanon,Saudi Arabia,0.77,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Lebanon,Syria,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Lebanon,Turkey,1.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Lebanon,Yemen,0.98,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Palestine,Qatar,1.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Palestine,Saudi Arabia,1.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Palestine,Syria,1.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Palestine,Turkey,1.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Palestine,Yemen,1.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Qatar,Saudi Arabia,0.5225,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Qatar,Syria,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Qatar,Turkey,0.795,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Qatar,Yemen,0.555,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Saudi Arabia,Syria,0.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Saudi Arabia,Turkey,0.765,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Saudi Arabia,Yemen,0.545,True
2024-01-15/2024-01-21,Middle East,5.211935325633529,Syria,Turkey,1.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Syria,Yemen,1.0,False
2024-01-15/2024-01-21,Middle East,5.211935325633529,Turkey,Yemen,0.0625,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Bahrain,Iran,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Bahrain,Iraq,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Bahrain,Israel,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Bahrain,Jordan,0.005,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Bahrain,Kuwait,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Bahrain,Lebanon,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Bahrain,Palestine,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Bahrain,Qatar,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Bahrain,Saudi Arabia,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Bahrain,Syria,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Bahrain,Turkey,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Bahrain,Yemen,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Iran,Iraq,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Iran,Israel,0.99,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Iran,Jordan,1.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Iran,Kuwait,0.2875,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Iran,Lebanon,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Iran,Palestine,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Iran,Qatar,0.2625,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Iran,Saudi Arabia,0.2625,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Iran,Syria,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Iran,Turkey,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Iran,Yemen,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Iraq,Israel,1.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Iraq,Jordan,1.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Iraq,Kuwait,0.995,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Iraq,Lebanon,0.6225,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Iraq,Palestine,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Iraq,Qatar,1.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Iraq,Saudi Arabia,0.9975,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Iraq,Syria,0.005,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Iraq,Turkey,1.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Iraq,Yemen,0.935,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Israel,Jordan,1.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Israel,Kuwait,0.0925,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Israel,Lebanon,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Israel,Palestine,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Israel,Qatar,0.0725,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Israel,Saudi Arabia,0.0875,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Israel,Syria,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Israel,Turkey,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Israel,Yemen,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Jordan,Kuwait,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Jordan,Lebanon,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Jordan,Palestine,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Jordan,Qatar,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Jordan,Saudi Arabia,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Jordan,Syria,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Jordan,Turkey,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Jordan,Yemen,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Kuwait,Lebanon,0.005,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Kuwait,Palestine,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Kuwait,Qatar,0.5,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Kuwait,Saudi Arabia,0.4875,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Kuwait,Syria,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Kuwait,Turkey,0.385,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Kuwait,Yemen,0.035,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Lebanon,Palestine,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Lebanon,Qatar,1.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Lebanon,Saudi Arabia,0.9975,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Lebanon,Syria,0.0025,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Lebanon,Turkey,1.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Lebanon,Yemen,0.915,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Palestine,Qatar,1.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Palestine,Saudi Arabia,1.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Palestine,Syria,1.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Palestine,Turkey,1.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Palestine,Yemen,1.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Qatar,Saudi Arabia,0.475,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Qatar,Syria,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Qatar,Turkey,0.405,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Qatar,Yemen,0.0275,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Saudi Arabia,Syria,0.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Saudi Arabia,Turkey,0.3975,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Saudi Arabia,Yemen,0.0475,True
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Syria,Turkey,1.0,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Syria,Yemen,0.9975,False
2024-01-22/2024-01-28,Middle East,5.1641194979946246,Turkey,Yemen,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Bahrain,Iran,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Bahrain,Iraq,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Bahrain,Israel,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Bahrain,Jordan,0.2,True
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Bahrain,Kuwait,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Bahrain,Lebanon,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Bahrain,Palestine,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Bahrain,Qatar,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Bahrain,Saudi Arabia,1.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Bahrain,Syria,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Bahrain,Turkey,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Bahrain,Yemen,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Iran,Iraq,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Iran,Israel,0.0025,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Iran,Jordan,1.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Iran,Kuwait,0.815,True
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Iran,Lebanon,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Iran,Palestine,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Iran,Qatar,0.83,True
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Iran,Saudi Arabia,1.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Iran,Syria,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Iran,Turkey,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Iran,Yemen,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Iraq,Israel,1.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Iraq,Jordan,1.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Iraq,Kuwait,1.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Iraq,Lebanon,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Iraq,Palestine,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Iraq,Qatar,1.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Iraq,Saudi Arabia,1.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Iraq,Syria,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Iraq,Turkey,0.965,True
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Iraq,Yemen,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Israel,Jordan,1.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Israel,Kuwait,0.9675,True
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Israel,Lebanon,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Israel,Palestine,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Israel,Qatar,0.9675,True
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Israel,Saudi Arabia,1.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Israel,Syria,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Israel,Turkey,0.0,True
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Israel,Yemen,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Jordan,Kuwait,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Jordan,Lebanon,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Jordan,Palestine,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Jordan,Qatar,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Jordan,Saudi Arabia,1.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Jordan,Syria,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Jordan,Turkey,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Jordan,Yemen,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Kuwait,Lebanon,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Kuwait,Palestine,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Kuwait,Qatar,0.5225,True
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Kuwait,Saudi Arabia,1.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Kuwait,Syria,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Kuwait,Turkey,0.0025,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Kuwait,Yemen,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Lebanon,Palestine,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Lebanon,Qatar,1.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Lebanon,Saudi Arabia,1.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Lebanon,Syria,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Lebanon,Turkey,1.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Lebanon,Yemen,0.505,True
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Palestine,Qatar,1.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Palestine,Saudi Arabia,1.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Palestine,Syria,1.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Palestine,Turkey,1.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Palestine,Yemen,1.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Qatar,Saudi Arabia,1.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Qatar,Syria,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Qatar,Turkey,0.005,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Qatar,Yemen,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Saudi Arabia,Syria,0.0,False
2024-01-29/2024-02-04,Middle East,2.9067755829943844,Saudi Arabia,Turkey,0.0,False
