week,region,entropy,countryI,countryJ,flipProbability,hdiOverlap,entropyReliable
2021-05-31/2021-06-06,Northern Africa,1.719164251781042,Algeria,Egypt,1.0,False,True
2021-05-31/2021-06-06,Northern Africa,1.719164251781042,Algeria,Libya,1.0,False,True
2021-05-31/2021-06-06,Northern Africa,1.719164251781042,Algeria,Morocco,1.0,False,True
2021-05-31/2021-06-06,Northern Africa,1.719164251781042,Algeria,Sudan,0.8725,True,True
2021-05-31/2021-06-06,Northern Africa,1.719164251781042,Algeria,Tunisia,0.78,True,True
2021-05-31/2021-06-06,Northern Africa,1.719164251781042,Egypt,Libya,1.0,False,True
2021-05-31/2021-06-06,Northern Africa,1.719164251781042,Egypt,Morocco,0.0375,True,True
2021-05-31/2021-06-06,Northern Africa,1.719164251781042,Egypt,Sudan,0.0,False,True
2021-05-31/2021-06-06,Northern Africa,1.719164251781042,Egypt,Tunisia,0.0,False,True
2021-05-31/2021-06-06,Northern Africa,1.719164251781042,Libya,Morocco,0.0,False,True
2021-05-31/2021-06-06,Northern Africa,1.719164251781042,Libya,Sudan,0.0,False,True
2021-05-31/2021-06-06,Northern Africa,1.719164251781042,Libya,Tunisia,0.0,False,True
2021-05-31/2021-06-06,Northern Africa,1.719164251781042,Morocco,Sudan,0.0275,True,True
2021-05-31/2021-06-06,Northern Africa,1.719164251781042,Morocco,Tunisia,0.0175,True,True
2021-05-31/2021-06-06,Northern Africa,1.719164251781042,Sudan,Tunisia,0.38,True,True
2021-06-07/2021-06-13,Northern Africa,1.9720934335006173,Algeria,Egypt,1.0,False,True
2021-06-07/2021-06-13,Northern Africa,1.9720934335006173,Algeria,Libya,1.0,False,True
2021-06-07/2021-06-13,Northern Africa,1.9720934335006173,Algeria,Morocco,1.0,False,True
2021-06-07/2021-06-13,Northern Africa,1.9720934335006173,Algeria,Sudan,0.685,True,True
2021-06-07/2021-06-13,Northern Africa,1.9720934335006173,Algeria,Tunisia,0.5725,True,True
2021-06-07/2021-06-13,Northern Africa,1.9720934335006173,Egypt,Libya,0.0,False,True
2021-06-07/2021-06-13,Northern Africa,1.9720934335006173,Egypt,Morocco,0.0,False,True
2021-06-07/2021-06-13,Northern Africa,1.9720934335006173,Egypt,Sudan,0.0,False,True
2021-06-07/2021-06-13,Northern Africa,1.9720934335006173,Egypt,Tunisia,0.0,False,True
2021-06-07/2021-06-13,Northern Africa,1.9720934335006173,Libya,Morocco,0.075,True,True
2021-06-07/2021-06-13,Northern Africa,1.9720934335006173,Libya,Sudan,0.0,False,True
2021-06-07/2021-06-13,Northern Africa,1.9720934335006173,Libya,Tunisia,0.0,False,True
2021-06-07/2021-06-13,Northern Africa,1.9720934335006173,Morocco,Sudan,0.0,False,True
2021-06-07/2021-06-13,Northern Africa,1.9720934335006173,Morocco,Tunisia,0.0025,False,True
2021-06-07/2021-06-13,Northern Africa,1.9720934335006173,Sudan,Tunisia,0.3875,True,True
2021-06-14/2021-06-20,Northern Africa,1.7299520093010785,Algeria,Egypt,1.0,False,True
2021-06-14/2021-06-20,Northern Africa,1.7299520093010785,Algeria,Libya,1.0,False,True
2021-06-14/2021-06-20,Northern Africa,1.7299520093010785,Algeria,Morocco,0.975,True,True
2021-06-14/2021-06-20,Northern Africa,1.7299520093010785,Algeria,Sudan,0.4825,True,True
2021-06-14/2021-06-20,Northern Africa,1.7299520093010785,Algeria,Tunisia,1.0,False,True
2021-06-14/2021-06-20,Northern Africa,1.7299520093010785,Egypt,Libya,0.7325,True,True
2021-06-14/2021-06-20,Northern Africa,1.7299520093010785,Egypt,Morocco,0.0,False,True
2021-06-14/2021-06-20,Northern Africa,1.7299520093010785,Egypt,Sudan,0.0,False,True
2021-06-14/2021-06-20,Northern Africa,1.7299520093010785,Egypt,Tunisia,0.0,False,True
2021-06-14/2021-06-20,Northern Africa,1.7299520093010785,Libya,Morocco,0.0,False,True
2021-06-14/2021-06-20,Northern Africa,1.7299520093010785,Libya,Sudan,0.0,False,True
2021-06-14/2021-06-20,Northern Africa,1.7299520093010785,Libya,Tunisia,0.0,False,True
2021-06-14/2021-06-20,Northern Africa,1.7299520093010785,Morocco,Sudan,0.0125,True,True
2021-06-14/2021-06-20,Northern Africa,1.7299520093010785,Morocco,Tunisia,0.9025,True,True
2021-06-14/2021-06-20,Northern Africa,1.7299520093010785,Sudan,Tunisia,1.0,False,True
2021-06-21/2021-06-27,Northern Africa,1.7862823628552045,Algeria,Egypt,1.0,False,True
2021-06-21/2021-06-27,Northern Africa,1.7862823628552045,Algeria,Libya,1.0,False,True
2021-06-21/2021-06-27,Northern Africa,1.7862823628552045,Algeria,Morocco,1.0,False,True
2021-06-21/2021-06-27,Northern Africa,1.7862823628552045,Algeria,Sudan,0.995,True,True
2021-06-21/2021-06-27,Northern Africa,1.7862823628552045,Algeria,Tunisia,0.9875,True,True
2021-06-21/2021-06-27,Northern Africa,1.7862823628552045,Egypt,Libya,0.24,True,True
2021-06-21/2021-06-27,Northern Africa,1.7862823628552045,Egypt,Morocco,0.0,False,True
2021-06-21/2021-06-27,Northern Africa,1.7862823628552045,Egypt,Sudan,0.0,False,True
2021-06-21/2021-06-27,Northern Africa,1.7862823628552045,Egypt,Tunisia,0.0,False,True
2021-06-21/2021-06-27,Northern Africa,1.7862823628552045,Libya,Morocco,0.0,False,True
2021-06-21/2021-06-27,Northern Africa,1.7862823628552045,Libya,Sudan,0.0,False,True
2021-06-21/2021-06-27,Northern Africa,1.7862823628552045,Libya,Tunisia,0.0,False,True
2021-06-21/2021-06-27,Northern Africa,1.7862823628552045,Morocco,Sudan,0.1125,True,True
2021-06-21/2021-06-27,Northern Africa,1.7862823628552045,Morocco,Tunisia,0.0575,True,True
2021-06-21/2021-06-27,Northern Africa,1.7862823628552045,Sudan,Tunisia,0.4425,True,True
2021-06-28/2021-07-04,Northern Africa,0.962652142299913,Algeria,Egypt,1.0,False,True
2021-06-28/2021-07-04,Northern Africa,0.962652142299913,Algeria,Libya,1.0,False,True
2021-06-28/2021-07-04,Northern Africa,0.962652142299913,Algeria,Morocco,0.5975,True,True
2021-06-28/2021-07-04,Northern Africa,0.962652142299913,Algeria,Sudan,0.0,False,True
2021-06-28/2021-07-04,Northern Africa,0.962652142299913,Algeria,Tunisia,0.99,True,True
2021-06-28/2021-07-04,Northern Africa,0.962652142299913,Egypt,Libya,0.0,False,True
2021-06-28/2021-07-04,Northern Africa,0.962652142299913,Egypt,Morocco,0.0,False,True
2021-06-28/2021-07-04,Northern Africa,0.962652142299913,Egypt,Sudan,0.0,False,True
2021-06-28/2021-07-04,Northern Africa,0.962652142299913,Egypt,Tunisia,0.0,False,True
2021-06-28/2021-07-04,Northern Africa,0.962652142299913,Libya,Morocco,0.0,False,True
2021-06-28/2021-07-04,Northern Africa,0.962652142299913,Libya,Sudan,0.0,False,True
2021-06-28/2021-07-04,Northern Africa,0.962652142299913,Libya,Tunisia,0.0525,True,True
2021-06-28/2021-07-04,Northern Africa,0.962652142299913,Morocco,Sudan,0.0,False,True
2021-06-28/2021-07-04,Northern Africa,0.962652142299913,Morocco,Tunisia,0.9925,True,True
2021-06-28/2021-07-04,Northern Africa,0.962652142299913,Sudan,Tunisia,1.0,False,True
2021-07-05/2021-07-11,Northern Africa,2.0315768041918867,Algeria,Egypt,1.0,False,True
2021-07-05/2021-07-11,Northern Africa,2.0315768041918867,Algeria,Libya,1.0,False,True
2021-07-05/2021-07-11,Northern Africa,2.0315768041918867,Algeria,Morocco,1.0,False,True
2021-07-05/2021-07-11,Northern Africa,2.0315768041918867,Algeria,Sudan,0.5125,True,True
2021-07-05/2021-07-11,Northern Africa,2.0315768041918867,Algeria,Tunisia,1.0,False,True
2021-07-05/2021-07-11,Northern Africa,2.0315768041918867,Egypt,Libya,0.52,True,True
2021-07-05/2021-07-11,Northern Africa,2.0315768041918867,Egypt,Morocco,0.0,False,True
2021-07-05/2021-07-11,Northern Africa,2.0315768041918867,Egypt,Sudan,0.0,False,True
2021-07-05/2021-07-11,Northern Africa,2.0315768041918867,Egypt,Tunisia,0.0,False,True
2021-07-05/2021-07-11,Northern Africa,2.0315768041918867,Libya,Morocco,0.0,False,True
2021-07-05/2021-07-11,Northern Africa,2.0315768041918867,Libya,Sudan,0.0,False,True
2021-07-05/2021-07-11,Northern Africa,2.0315768041918867,Libya,Tunisia,0.0,False,True
2021-07-05/2021-07-11,Northern Africa,2.0315768041918867,Morocco,Sudan,0.0,False,True
2021-07-05/2021-07-11,Northern Africa,2.0315768041918867,Morocco,Tunisia,0.65,True,True
2021-07-05/2021-07-11,Northern Africa,2.0315768041918867,Sudan,Tunisia,1.0,False,True
2021-07-12/2021-07-18,Northern Africa,0.80978762231381,Algeria,Egypt,1.0,False,True
2021-07-12/2021-07-18,Northern Africa,0.80978762231381,Algeria,Libya,1.0,False,True
2021-07-12/2021-07-18,Northern Africa,0.80978762231381,Algeria,Morocco,1.0,False,True
2021-07-12/2021-07-18,Northern Africa,0.80978762231381,Algeria,Sudan,1.0,False,True
2021-07-12/2021-07-18,Northern Africa,0.80978762231381,Algeria,Tunisia,1.0,False,True
2021-07-12/2021-07-18,Northern Africa,0.80978762231381,Egypt,Libya,0.0225,True,True
2021-07-12/2021-07-18,Northern Africa,0.80978762231381,Egypt,Morocco,0.0,False,True
2021-07-12/2021-07-18,Northern Africa,0.80978762231381,Egypt,Sudan,0.0,False,True
2021-07-12/2021-07-18,Northern Africa,0.80978762231381,Egypt,Tunisia,0.0,False,True
2021-07-12/2021-07-18,Northern Africa,0.80978762231381,Libya,Morocco,0.0,False,True
2021-07-12/2021-07-18,Northern Africa,0.80978762231381,Libya,Sudan,0.0,False,True
2021-07-12/2021-07-18,Northern Africa,0.80978762231381,Libya,Tunisia,0.04,True,True
2021-07-12/2021-07-18,Northern Africa,0.80978762231381,Morocco,Sudan,0.2275,True,True
2021-07-12/2021-07-18,Northern Africa,0.80978762231381,Morocco,Tunisia,1.0,False,True
2021-07-12/2021-07-18,Northern Africa,0.80978762231381,Sudan,Tunisia,1.0,False,True
2021-07-19/2021-07-25,Northern Africa,2.4460603811199846,Algeria,Egypt,0.835,True,True
2021-07-19/2021-07-25,Northern Africa,2.4460603811199846,Algeria,Libya,1.0,False,True
2021-07-19/2021-07-25,Northern Africa,2.4460603811199846,Algeria,Morocco,0.51,True,True
2021-07-19/2021-07-25,Northern Africa,2.4460603811199846,Algeria,Sudan,0.115,True,True
2021-07-19/2021-07-25,Northern Africa,2.4460603811199846,Algeria,Tunisia,0.9875,True,True
2021-07-19/2021-07-25,Northern Africa,2.4460603811199846,Egypt,Libya,1.0,False,True
2021-07-19/2021-07-25,Northern Africa,2.4460603811199846,Egypt,Morocco,0.1775,True,True
2021-07-19/2021-07-25,Northern Africa,2.4460603811199846,Egypt,Sudan,0.0125,True,True
2021-07-19/2021-07-25,Northern Africa,2.4460603811199846,Egypt,Tunisia,0.9025,True,True
2021-07-19/2021-07-25,Northern Africa,2.4460603811199846,Libya,Morocco,0.0,False,True
2021-07-19/2021-07-25,Northern Africa,2.4460603811199846,Libya,Sudan,0.0,False,True
2021-07-19/2021-07-25,Northern Africa,2.4460603811199846,Libya,Tunisia,0.0175,False,True
2021-07-19/2021-07-25,Northern Africa,2.4460603811199846,Morocco,Sudan,0.125,True,True
2021-07-19/2021-07-25,Northern Africa,2.4460603811199846,Morocco,Tunisia,0.99,True,True
2021-07-19/2021-07-25,Northern Africa,2.4460603811199846,Sudan,Tunisia,1.0,False,True
2021-07-26/2021-08-01,Northern Africa,1.272568145026924,Algeria,Egypt,1.0,False,True
2021-07-26/2021-08-01,Northern Africa,1.272568145026924,Algeria,Libya,1.0,False,True
2021-07-26/2021-08-01,Northern Africa,1.272568145026924,Algeria,Morocco,0.0625,True,True
2021-07-26/2021-08-01,Northern Africa,1.272568145026924,Algeria,Sudan,0.0325,True,True
2021-07-26/2021-08-01,Northern Africa,1.272568145026924,Algeria,Tunisia,0.0,False,True
2021-07-26/2021-08-01,Northern Africa,1.272568145026924,Egypt,Libya,0.09,True,True
2021-07-26/2021-08-01,Northern Africa,1.272568145026924,Egypt,Morocco,0.0,False,True
2021-07-26/2021-08-01,Northern Africa,1.272568145026924,Egypt,Sudan,0.0,False,True
2021-07-26/2021-08-01,Northern Africa,1.272568145026924,Egypt,Tunisia,0.0,False,True
2021-07-26/2021-08-01,Northern Africa,1.272568145026924,Libya,Morocco,0.0,False,True
2021-07-26/2021-08-01,Northern Africa,1.272568145026924,Libya,Sudan,0.0,False,True
2021-07-26/2021-08-01,Northern Africa,1.272568145026924,Libya,Tunisia,0.0,False,True
2021-07-26/2021-08-01,Northern Africa,1.272568145026924,Morocco,Sudan,0.3675,True,True
2021-07-26/2021-08-01,Northern Africa,1.272568145026924,Morocco,Tunisia,0.0,False,True
2021-07-26/2021-08-01,Northern Africa,1.272568145026924,Sudan,Tunisia,0.0,False,True
2021-08-02/2021-08-08,Northern Africa,1.5597261482912237,Algeria,Egypt,1.0,False,True
2021-08-02/2021-08-08,Northern Africa,1.5597261482912237,Algeria,Libya,1.0,False,True
2021-08-02/2021-08-08,Northern Africa,1.5597261482912237,Algeria,Morocco,0.9875,False,True
2021-08-02/2021-08-08,Northern Africa,1.5597261482912237,Algeria,Sudan,0.0925,True,True
2021-08-02/2021-08-08,Northern Africa,1.5597261482912237,Algeria,Tunisia,0.76,True,True
2021-08-02/2021-08-08,Northern Africa,1.5597261482912237,Egypt,Libya,0.035,True,True
2021-08-02/2021-08-08,Northern Africa,1.5597261482912237,Egypt,Morocco,0.0,False,True
2021-08-02/2021-08-08,Northern Africa,1.5597261482912237,Egypt,Sudan,0.0,False,True
2021-08-02/2021-08-08,Northern Africa,1.5597261482912237,Egypt,Tunisia,0.0,False,True
2021-08-02/2021-08-08,Northern Africa,1.5597261482912237,Libya,Morocco,0.0825,True,True
2021-08-02/2021-08-08,Northern Africa,1.5597261482912237,Libya,Sudan,0.0,False,True
2021-08-02/2021-08-08,Northern Africa,1.5597261482912237,Libya,Tunisia,0.0025,False,True
2021-08-02/2021-08-08,Northern Africa,1.5597261482912237,Morocco,Sudan,0.0,False,True
2021-08-02/2021-08-08,Northern Africa,1.5597261482912237,Morocco,Tunisia,0.045,True,True
2021-08-02/2021-08-08,Northern Africa,1.5597261482912237,Sudan,Tunisia,0.9775,True,True
2021-08-09/2021-08-15,Northern Africa,1.774147078110723,Algeria,Egypt,1.0,False,True
2021-08-09/2021-08-15,Northern Africa,1.774147078110723,Algeria,Libya,1.0,False,True
2021-08-09/2021-08-15,Northern Africa,1.774147078110723,Algeria,Morocco,0.4375,True,True
2021-08-09/2021-08-15,Northern Africa,1.774147078110723,Algeria,Sudan,0.04,True,True
2021-08-09/2021-08-15,Northern Africa,1.774147078110723,Algeria,Tunisia,0.995,True,True
2021-08-09/2021-08-15,Northern Africa,1.774147078110723,Egypt,Libya,0.49,True,True
2021-08-09/2021-08-15,Northern Africa,1.774147078110723,Egypt,Morocco,0.0,False,True
2021-08-09/2021-08-15,Northern Africa,1.774147078110723,Egypt,Sudan,0.0,False,True
2021-08-09/2021-08-15,Northern Africa,1.774147078110723,Egypt,Tunisia,0.0025,False,True
2021-08-09/2021-08-15,Northern Africa,1.774147078110723,Libya,Morocco,0.0,False,True
2021-08-09/2021-08-15,Northern Africa,1.774147078110723,Libya,Sudan,0.0,False,True
2021-08-09/2021-08-15,Northern Africa,1.774147078110723,Libya,Tunisia,0.0075,False,True
2021-08-09/2021-08-15,Northern Africa,1.774147078110723,Morocco,Sudan,0.0375,True,True
2021-08-09/2021-08-15,Northern Africa,1.774147078110723,Morocco,Tunisia,0.9875,True,True
2021-08-09/2021-08-15,Northern Africa,1.774147078110723,Sudan,Tunisia,1.0,False,True
2021-08-16/2021-08-22,Northern Africa,1.8925939715255784,Algeria,Egypt,0.9975,False,True
2021-08-16/2021-08-22,Northern Africa,1.8925939715255784,Algeria,Libya,0.9975,False,True
2021-08-16/2021-08-22,Northern Africa,1.8925939715255784,Algeria,Morocco,0.2175,True,True
2021-08-16/2021-08-22,Northern Africa,1.8925939715255784,Algeria,Sudan,0.015,True,True
2021-08-16/2021-08-22,Northern Africa,1.8925939715255784,Algeria,Tunisia,0.0025,False,True
2021-08-16/2021-08-22,Northern Africa,1.8925939715255784,Egypt,Libya,0.485,True,True
2021-08-16/2021-08-22,Northern Africa,1.8925939715255784,Egypt,Morocco,0.0,False,True
2021-08-16/2021-08-22,Northern Africa,1.8925939715255784,Egypt,Sudan,0.0,False,True
2021-08-16/2021-08-22,Northern Africa,1.8925939715255784,Egypt,Tunisia,0.0,False,True
2021-08-16/2021-08-22,Northern Africa,1.8925939715255784,Libya,Morocco,0.0,False,True
2021-08-16/2021-08-22,Northern Africa,1.8925939715255784,Libya,Sudan,0.0,False,True
2021-08-16/2021-08-22,Northern Africa,1.8925939715255784,Libya,Tunisia,0.0,False,True
2021-08-16/2021-08-22,Northern Africa,1.8925939715255784,Morocco,Sudan,0.0825,True,True
2021-08-16/2021-08-22,Northern Africa,1.8925939715255784,Morocco,Tunisia,0.01,False,True
2021-08-16/2021-08-22,Northern Africa,1.8925939715255784,Sudan,Tunisia,0.1,True,True
2021-08-23/2021-08-29,Northern Africa,2.295305849054831,Algeria,Egypt,1.0,False,True
2021-08-23/2021-08-29,Northern Africa,2.295305849054831,Algeria,Libya,1.0,False,True
2021-08-23/2021-08-29,Northern Africa,2.295305849054831,Algeria,Morocco,0.995,False,True
2021-08-23/2021-08-29,Northern Africa,2.295305849054831,Algeria,Sudan,0.5025,True,True
2021-08-23/2021-08-29,Northern Africa,2.295305849054831,Algeria,Tunisia,0.89,True,True
2021-08-23/2021-08-29,Northern Africa,2.295305849054831,Egypt,Libya,0.98,True,True
2021-08-23/2021-08-29,Northern Africa,2.295305849054831,Egypt,Morocco,0.34,True,True
2021-08-23/2021-08-29,Northern Africa,2.295305849054831,Egypt,Sudan,0.0025,False,True
2021-08-23/2021-08-29,Northern Africa,2.295305849054831,Egypt,Tunisia,0.03,True,True
2021-08-23/2021-08-29,Northern Africa,2.295305849054831,Libya,Morocco,0.005,False,True
2021-08-23/2021-08-29,Northern Africa,2.295305849054831,Libya,Sudan,0.0,False,True
2021-08-23/2021-08-29,Northern Africa,2.295305849054831,Libya,Tunisia,0.0,False,True
2021-08-23/2021-08-29,Northern Africa,2.295305849054831,Morocco,Sudan,0.005,False,True
2021-08-23/2021-08-29,Northern Africa,2.295305849054831,Morocco,Tunisia,0.055,True,True
2021-08-23/2021-08-29,Northern Africa,2.295305849054831,Sudan,Tunisia,0.895,True,True
2021-08-30/2021-09-05,Northern Africa,2.079405093925521,Algeria,Egypt,1.0,False,True
2021-08-30/2021-09-05,Northern Africa,2.079405093925521,Algeria,Libya,1.0,False,True
2021-08-30/2021-09-05,Northern Africa,2.079405093925521,Algeria,Morocco,0.24,True,True
2021-08-30/2021-09-05,Northern Africa,2.079405093925521,Algeria,Sudan,0.115,True,True
2021-08-30/2021-09-05,Northern Africa,2.079405093925521,Algeria,Tunisia,0.865,True,True
2021-08-30/2021-09-05,Northern Africa,2.079405093925521,Egypt,Libya,0.02,True,True
2021-08-30/2021-09-05,Northern Africa,2.079405093925521,Egypt,Morocco,0.0,False,True
2021-08-30/2021-09-05,Northern Africa,2.079405093925521,Egypt,Sudan,0.0,False,True
2021-08-30/2021-09-05,Northern Africa,2.079405093925521,Egypt,Tunisia,0.0,False,True
2021-08-30/2021-09-05,Northern Africa,2.079405093925521,Libya,Morocco,0.0,False,True
2021-08-30/2021-09-05,Northern Africa,2.079405093925521,Libya,Sudan,0.0,False,True
2021-08-30/2021-09-05,Northern Africa,2.079405093925521,Libya,Tunisia,0.04,True,True
2021-08-30/2021-09-05,Northern Africa,2.079405093925521,Morocco,Sudan,0.335,True,True
2021-08-30/2021-09-05,Northern Africa,2.079405093925521,Morocco,Tunisia,0.9675,True,True
2021-08-30/2021-09-05,Northern Africa,2.079405093925521,Sudan,Tunisia,0.99,True,True
2021-09-06/2021-09-12,Northern Africa,2.9341064786225988,Algeria,Egypt,1.0,False,True
2021-09-06/2021-09-12,Northern Africa,2.9341064786225988,Algeria,Libya,0.99,False,True
2021-09-06/2021-09-12,Northern Africa,2.9341064786225988,Algeria,Morocco,0.48,True,True
2021-09-06/2021-09-12,Northern Africa,2.9341064786225988,Algeria,Sudan,0.7875,True,True
2021-09-06/2021-09-12,Northern Africa,2.9341064786225988,Algeria,Tunisia,0.37,True,True
2021-09-06/2021-09-12,Northern Africa,2.9341064786225988,Egypt,Libya,0.02,True,True
2021-09-06/2021-09-12,Northern Africa,2.9341064786225988,Egypt,Morocco,0.0,False,True
2021-09-06/2021-09-12,Northern Africa,2.9341064786225988,Egypt,Sudan,0.0,False,True
2021-09-06/2021-09-12,Northern Africa,2.9341064786225988,Egypt,Tunisia,0.0,False,True
2021-09-06/2021-09-12,Northern Africa,2.9341064786225988,Libya,Morocco,0.0075,False,True
2021-09-06/2021-09-12,Northern Africa,2.9341064786225988,Libya,Sudan,0.02,True,True
2021-09-06/2021-09-12,Northern Africa,2.9341064786225988,Libya,Tunisia,0.0025,False,True
2021-09-06/2021-09-12,Northern Africa,2.9341064786225988,Morocco,Sudan,0.76,True,True
2021-09-06/2021-09-12,Northern Africa,2.9341064786225988,Morocco,Tunisia,0.3425,True,True
2021-09-06/2021-09-12,Northern Africa,2.9341064786225988,Sudan,Tunisia,0.1375,True,True
2021-09-13/2021-09-19,Northern Africa,1.5789121889234594,Algeria,Egypt,0.9975,False,True
2021-09-13/2021-09-19,Northern Africa,1.5789121889234594,Algeria,Libya,0.4625,True,True
2021-09-13/2021-09-19,Northern Africa,1.5789121889234594,Algeria,Morocco,0.0,False,True
2021-09-13/2021-09-19,Northern Africa,1.5789121889234594,Algeria,Sudan,0.0,False,True
2021-09-13/2021-09-19,Northern Africa,1.5789121889234594,Algeria,Tunisia,0.0,False,True
2021-09-13/2021-09-19,Northern Africa,1.5789121889234594,Egypt,Libya,0.0025,False,True
2021-09-13/2021-09-19,Northern Africa,1.5789121889234594,Egypt,Morocco,0.0,False,True
2021-09-13/2021-09-19,Northern Africa,1.5789121889234594,Egypt,Sudan,0.0,False,True
2021-09-13/2021-09-19,Northern Africa,1.5789121889234594,Egypt,Tunisia,0.0,False,True
2021-09-13/2021-09-19,Northern Africa,1.5789121889234594,Libya,Morocco,0.0,False,True
2021-09-13/2021-09-19,Northern Africa,1.5789121889234594,Libya,Sudan,0.005,False,True
2021-09-13/2021-09-19,Northern Africa,1.5789121889234594,Libya,Tunisia,0.0,False,True
2021-09-13/2021-09-19,Northern Africa,1.5789121889234594,Morocco,Sudan,0.995,True,True
2021-09-13/2021-09-19,Northern Africa,1.5789121889234594,Morocco,Tunisia,0.745,True,True
2021-09-13/2021-09-19,Northern Africa,1.5789121889234594,Sudan,Tunisia,0.085,True,True
2021-09-20/2021-09-26,Northern Africa,1.5839173006695146,Algeria,Egypt,1.0,False,True
2021-09-20/2021-09-26,Northern Africa,1.5839173006695146,Algeria,Libya,1.0,False,True
2021-09-20/2021-09-26,Northern Africa,1.5839173006695146,Algeria,Morocco,0.23,True,True
2021-09-20/2021-09-26,Northern Africa,1.5839173006695146,Algeria,Sudan,0.04,True,True
2021-09-20/2021-09-26,Northern Africa,1.5839173006695146,Algeria,Tunisia,1.0,False,True
2021-09-20/2021-09-26,Northern Africa,1.5839173006695146,Egypt,Libya,0.0025,False,True
2021-09-20/2021-09-26,Northern Africa,1.5839173006695146,Egypt,Morocco,0.0,False,True
2021-09-20/2021-09-26,Northern Africa,1.5839173006695146,Egypt,Sudan,0.0,False,True
2021-09-20/2021-09-26,Northern Africa,1.5839173006695146,Egypt,Tunisia,0.0,False,True
2021-09-20/2021-09-26,Northern Africa,1.5839173006695146,Libya,Morocco,0.0,False,True
2021-09-20/2021-09-26,Northern Africa,1.5839173006695146,Libya,Sudan,0.0,False,True
2021-09-20/2021-09-26,Northern Africa,1.5839173006695146,Libya,Tunisia,0.3275,True,True
2021-09-20/2021-09-26,Northern Africa,1.5839173006695146,Morocco,Sudan,0.0975,True,True
2021-09-20/2021-09-26,Northern Africa,1.5839173006695146,Morocco,Tunisia,1.0,False,True
2021-09-20/2021-09-26,Northern Africa,1.5839173006695146,Sudan,Tunisia,1.0,False,True
2021-09-27/2021-10-03,Northern Africa,0.9013615545080848,Algeria,Egypt,1.0,False,True
2021-09-27/2021-10-03,Northern Africa,0.9013615545080848,Algeria,Libya,1.0,False,True
2021-09-27/2021-10-03,Northern Africa,0.9013615545080848,Algeria,Morocco,0.2475,True,True
2021-09-27/2021-10-03,Northern Africa,0.9013615545080848,Algeria,Sudan,0.005,False,True
2021-09-27/2021-10-03,Northern Africa,0.9013615545080848,Algeria,Tunisia,0.975,True,True
2021-09-27/2021-10-03,Northern Africa,0.9013615545080848,Egypt,Libya,0.0,False,True
2021-09-27/2021-10-03,Northern Africa,0.9013615545080848,Egypt,Morocco,0.0,False,True
2021-09-27/2021-10-03,Northern Africa,0.9013615545080848,Egypt,Sudan,0.0,False,True
2021-09-27/2021-10-03,Northern Africa,0.9013615545080848,Egypt,Tunisia,0.0,False,True
2021-09-27/2021-10-03,Northern Africa,0.9013615545080848,Libya,Morocco,0.0,False,True
2021-09-27/2021-10-03,Northern Africa,0.9013615545080848,Libya,Sudan,0.0,False,True
2021-09-27/2021-10-03,Northern Africa,0.9013615545080848,Libya,Tunisia,0.015,True,True
2021-09-27/2021-10-03,Northern Africa,0.9013615545080848,Morocco,Sudan,0.025,True,True
2021-09-27/2021-10-03,Northern Africa,0.9013615545080848,Morocco,Tunisia,0.995,True,True
2021-09-27/2021-10-03,Northern Africa,0.9013615545080848,Sudan,Tunisia,1.0,False,True
2021-10-04/2021-10-10,Northern Africa,1.1487477982818102,Algeria,Egypt,1.0,False,True
2021-10-04/2021-10-10,Northern Africa,1.1487477982818102,Algeria,Libya,1.0,False,True
2021-10-04/2021-10-10,Northern Africa,1.1487477982818102,Algeria,Morocco,0.9925,False,True
2021-10-04/2021-10-10,Northern Africa,1.1487477982818102,Algeria,Sudan,0.0275,True,True
2021-10-04/2021-10-10,Northern Africa,1.1487477982818102,Algeria,Tunisia,0.3075,True,True
2021-10-04/2021-10-10,Northern Africa,1.1487477982818102,Egypt,Libya,0.0,False,True
2021-10-04/2021-10-10,Northern Africa,1.1487477982818102,Egypt,Morocco,0.0,False,True
2021-10-04/2021-10-10,Northern Africa,1.1487477982818102,Egypt,Sudan,0.0,False,True
2021-10-04/2021-10-10,Northern Africa,1.1487477982818102,Egypt,Tunisia,0.0,False,True
2021-10-04/2021-10-10,Northern Africa,1.1487477982818102,Libya,Morocco,0.03,True,True
2021-10-04/2021-10-10,Northern Africa,1.1487477982818102,Libya,Sudan,0.0,False,True
2021-10-04/2021-10-10,Northern Africa,1.1487477982818102,Libya,Tunisia,0.0,False,True
2021-10-04/2021-10-10,Northern Africa,1.1487477982818102,Morocco,Sudan,0.0,False,True
2021-10-04/2021-10-10,Northern Africa,1.1487477982818102,Morocco,Tunisia,0.0,False,True
2021-10-04/2021-10-10,Northern Africa,1.1487477982818102,Sudan,Tunisia,0.915,True,True
2021-10-11/2021-10-17,Northern Africa,1.5950037327682884,Algeria,Egypt,1.0,False,True
2021-10-11/2021-10-17,Northern Africa,1.5950037327682884,Algeria,Libya,1.0,False,True
2021-10-11/2021-10-17,Northern Africa,1.5950037327682884,Algeria,Morocco,0.72,True,True
2021-10-11/2021-10-17,Northern Africa,1.5950037327682884,Algeria,Sudan,0.9725,True,True
2021-10-11/2021-10-17,Northern Africa,1.5950037327682884,Algeria,Tunisia,1.0,False,True
2021-10-11/2021-10-17,Northern Africa,1.5950037327682884,Egypt,Libya,0.0175,True,True
