week,region,meanAbsBeta,maxBeta,maxStd,topCountry,secondCountry,firstMinusSecond,meanAbsBetaChange,maxBetaChange,meanUncertainty,hdiOverlapRate,entropy,entropyReliable,PC1,PC2,cluster,clusterLabel
2024-05-06/2024-05-12,Europe,1.6037283507055322,4.396984782121779,0.0800746893346368,Ukraine,Estonia,1.181529173066466,0.1651280879604615,-0.2822213370998483,0.0680426829268292,0.1317073170731707,5.991464547107983,False,-2.2033364511204545,1.2314266999613943,1,Acute crisis / escalation
2024-05-13/2024-05-19,Europe,1.4179360465534296,4.45411038352134,0.0789451690362454,Ukraine,Luxembourg,0.8916731197832477,-0.1857923041521025,0.0571256013995613,0.0488414634146341,0.1182926829268292,5.991464547107983,False,-1.982219729632012,0.647411088760347,1,Acute crisis / escalation
2024-05-20/2024-05-26,Europe,1.3859659278979513,4.575045612483799,0.0846511520481972,Ukraine,Malta,1.050776274683586,-0.0319701186554783,0.120935228962459,0.0480121951219512,0.1268292682926829,5.991464547107983,False,-2.0330713493880737,1.181650866336376,1,Acute crisis / escalation
2024-05-27/2024-06-02,Europe,1.5230054795556611,4.479270781644266,0.0845786875482766,Ukraine,Russia,0.9084163097360408,0.1370395516577098,-0.0957748308395327,0.0673475609756097,0.1341463414634146,5.991464547107983,False,-2.1767522823045082,1.1330793957818737,1,Acute crisis / escalation
2024-06-03/2024-06-09,Europe,1.6661539304856638,4.180477787317737,0.0740371254415278,Ukraine,Russia,0.9194788474116308,0.1431484509300027,-0.2987929943265293,0.0614390243902438,0.1280487804878048,5.991464547107983,False,-2.328363053155384,0.8184953212579059,1,Acute crisis / escalation
2024-06-10/2024-06-16,Europe,1.5612819575037236,4.280181488543846,0.0781485829382235,Ukraine,Russia,1.06580724118698,-0.1048719729819402,0.099703701226109,0.06075,0.1378048780487805,5.991464547107983,False,-2.1055808901795263,1.03402312620914,1,Acute crisis / escalation
2024-06-17/2024-06-23,Europe,1.6582650485357402,4.162180351442487,0.0808812379189001,Ukraine,Russia,0.9987989840638164,0.0969830910320166,-0.1180011371013591,0.0830670731707317,0.1634146341463414,5.991464547107983,False,-2.1354296091351275,1.109561142692418,1,Acute crisis / escalation
2024-06-24/2024-06-30,Europe,1.6139558794677729,4.397335212457492,0.0760856959295592,Ukraine,Russia,0.9966562887330436,-0.0443091690679673,0.2351548610150047,0.0683536585365853,0.1451219512195121,5.991464547107983,False,-2.2905552517815977,1.3028769878108248,1,Acute crisis / escalation
2024-07-01/2024-07-07,Europe,1.7266065062991214,4.443790315690831,0.0834274943895017,Ukraine,Russia,1.0481300301094167,0.1126506268313485,0.0464551032333391,0.0901463414634146,0.1780487804878048,5.991464547107983,False,-2.285126622204114,1.562566440422925,1,Acute crisis / escalation
2024-07-08/2024-07-14,Europe,1.622512516917219,4.343377854687077,0.0840853508816771,Ukraine,Russia,0.9304787510131608,-0.1040939893819024,-0.1004124610037537,0.0845670731707317,0.174390243902439,5.991464547107983,False,-1.9337638720299668,0.8285231249814164,1,Acute crisis / escalation
2024-07-15/2024-07-21,Europe,1.7817922687118526,4.602917487623973,0.0886950262787448,Ukraine,Russia,0.9524322223292256,0.1592797517946336,0.2595396329368959,0.1151829268292683,0.2109756097560975,5.991464547107983,False,-2.3361133816432074,1.9694033437055447,1,Acute crisis / escalation
2024-07-22/2024-07-28,Europe,1.7198581965881872,4.577523804630781,0.0848571674424873,Ukraine,Russia,0.96778166963804,-0.0619340721236654,-0.025393682993192,0.0927621951219512,0.1853658536585365,5.991464547107983,False,-2.1145704895364523,1.1977929027247385,1,Acute crisis / escalation
2024-07-29/2024-08-04,Europe,1.583605813474624,4.577863860366232,0.0879960383957675,Ukraine,Russia,0.9816282777236388,-0.1362523831135631,0.0003400557354513,0.0782682926829268,0.1597560975609756,5.991464547107983,False,-1.9666185612529508,1.0162271455108989,1,Acute crisis / escalation
2024-08-05/2024-08-11,Europe,1.5936925881715132,4.582465223546468,0.0840563820537853,Ukraine,Russia,0.8789350385437964,0.0100867746968891,0.0046013631802352,0.0782134146341463,0.1439024390243902,5.991464547107983,False,-2.181696043103609,1.126674054423327,1,Acute crisis / escalation
2024-08-12/2024-08-18,Europe,1.5108639596602356,4.495728655962341,0.0795917980946343,Ukraine,Russia,0.9522142854631648,-0.0828286285112775,-0.0867365675841265,0.089030487804878,0.224390243902439,5.991464547107983,False,-1.7591174051700236,0.9301969471263634,1,Acute crisis / escalation
2024-08-19/2024-08-25,Europe,1.6267672647304507,4.340029895977988,0.0868674303161349,Ukraine,Russia,0.9834171116744072,0.1159033050702151,-0.1556987599843529,0.0777682926829268,0.1878048780487805,5.991464547107983,False,-2.0567085355111168,1.1735394658218183,1,Acute crisis / escalation
2024-08-26/2024-09-01,Europe,1.4513777373126389,5.000769474418873,0.1000653336022577,Ukraine,Malta,1.0616001451094292,-0.1753895274178118,0.6607395784408849,0.0821036585365853,0.1707317073170731,5.991464547107983,False,-1.9879777748924008,1.9523115387249967,1,Acute crisis / escalation
2024-09-02/2024-09-08,Europe,1.3020349735001655,4.917407696418089,0.1018271122344063,Ukraine,Latvia,1.127341613971327,-0.1493427638124731,-0.0833617780007838,0.0621219512195121,0.1560975609756097,5.991464547107983,False,-1.5681442958935201,1.0609594367262387,1,Acute crisis / escalation
2024-09-09/2024-09-15,Europe,1.5205966156924076,4.56535959065147,0.0959990994341175,Ukraine,Lithuania,1.0051697447268926,0.2185616421922418,-0.3520481057666194,0.068780487804878,0.1646341463414634,5.991464547107983,False,-1.9786232353203614,1.175551152634631,1,Acute crisis / escalation
2024-09-16/2024-09-22,Europe,1.341729283221152,4.816248661953284,0.0904298113661035,Ukraine,Luxembourg,0.9497094264331905,-0.1788673324712555,0.2508890713018141,0.0575060975609756,0.1365853658536585,5.991464547107983,False,-1.8842623390743463,1.1238280484572352,1,Acute crisis / escalation
2024-09-23/2024-09-29,Europe,1.2899917767095168,4.972695642234399,0.0974128449697162,Ukraine,Albania,0.8594801920096291,-0.0517375065116352,0.1564469802811148,0.0631524390243902,0.1451219512195121,5.991464547107983,False,-1.8393348251772956,1.2085621255474106,1,Acute crisis / escalation
2024-09-30/2024-10-06,Europe,1.5407401863345462,4.515451910883773,0.0848588602456432,Ukraine,Estonia,0.8846534513281727,0.2507484096250294,-0.4572437313506254,0.0663963414634146,0.1719512195121951,5.991464547107983,False,-2.0760032247198854,0.9329195947043317,1,Acute crisis / escalation
2024-10-07/2024-10-13,Europe,1.369480549569148,4.656308521586523,0.0870692287196003,Ukraine,Estonia,0.9006628541903905,-0.1712596367653982,0.14085661070275,0.0425670731707317,0.1182926829268292,5.991464547107983,False,-1.967817163243363,0.8553414071806916,1,Acute crisis / escalation
2024-10-14/2024-10-20,Europe,1.319138322739104,4.848963013253707,0.0915130290611516,Ukraine,Luxembourg,1.0019852354640415,-0.0503422268300439,0.1926544916671835,0.0817621951219512,0.1353658536585366,5.991464547107983,False,-1.8465152407457086,1.3589712674419145,1,Acute crisis / escalation
2024-10-21/2024-10-27,Europe,1.6443322369839484,4.33724339589187,0.0814268491180085,Ukraine,Latvia,1.057509996583626,0.3251939142448443,-0.5117196173618366,0.0716280487804878,0.1634146341463414,5.991464547107983,False,-2.205935081056822,1.131076005287639,1,Acute crisis / escalation
2024-10-28/2024-11-03,Europe,1.232509571231583,4.7160206044305975,0.0927630440813262,Ukraine,Estonia,0.9422670040814088,-0.4118226657523653,0.3787772085387271,0.0630731707317073,0.1609756097560975,5.991464547107983,False,-1.497399275201837,0.8296140919198056,1,Acute crisis / escalation
2024-11-04/2024-11-10,Europe,1.5278716578026468,4.751975506739012,0.0887440280334044,Ukraine,Switzerland,1.115113360939469,0.2953620865710638,0.0359549023084149,0.0716341463414634,0.1536585365853658,5.991464547107983,False,-2.3055504810890954,1.8959760242958503,1,Acute crisis / escalation
2024-11-11/2024-11-17,Europe,1.4750009403542212,4.648678388570516,0.0883024109123143,Ukraine,Latvia,0.9275950950221156,-0.0528707174484255,-0.1032971181684967,0.0597743902439024,0.1621951219512195,5.991464547107983,False,-1.9315497844611023,0.9160720710187469,1,Acute crisis / escalation
2024-11-18/2024-11-24,Europe,1.3373054442943697,4.514963072808509,0.0811498544718659,Ukraine,Iceland,0.8864480181091321,-0.1376954960598515,-0.1337153157620063,0.0508353658536585,0.1365853658536585,5.991464547107983,False,-1.791161920688985,0.5094937941586962,1,Acute crisis / escalation
2024-11-25/2024-12-01,Europe,1.5651624859920874,4.237322301474051,0.0739052591332343,Ukraine,North Macedonia,0.9200129135802748,0.2278570416977177,-0.2776407713344584,0.0594085365853658,0.1426829268292682,5.991464547107983,False,-2.265264098927744,0.9504874189751422,1,Acute crisis / escalation
2024-12-02/2024-12-08,Europe,1.6275621202038073,4.19829739543455,0.076196232613032,Ukraine,North Macedonia,0.9949964598193608,0.0623996342117199,-0.0390249060395007,0.0690365853658536,0.1256097560975609,5.991464547107983,False,-2.2744968457720915,1.0672347763573333,1,Acute crisis / escalation
2024-12-09/2024-12-15,Europe,1.4776961319679376,4.196196765771985,0.0748309962565877,Ukraine,Malta,0.9020235297173502,-0.1498659882358697,-0.0021006296625651,0.0647987804878048,0.1463414634146341,5.991464547107983,False,-1.9214713821899714,0.601931348707848,1,Acute crisis / escalation
2024-12-16/2024-12-22,Europe,1.5841998510732,4.749664739978291,0.090046022234475,Ukraine,Iceland,0.9503152066458536,0.1065037191052624,0.5534679742063062,0.0711768292682926,0.1439024390243902,5.991464547107983,False,-2.4746707752328416,2.0467289111592715,1,Acute crisis / escalation
2024-12-23/2024-12-29,Europe,1.853295367364861,4.320500436109337,0.0870896076700717,Ukraine,Russia,1.1362425222727477,0.2690955162916606,-0.4291643038689541,0.1110914634146341,0.2012195121951219,5.991464547107983,False,-2.187963557039532,1.4454330837698814,1,Acute crisis / escalation
2024-12-30/2025-01-05,Europe,2.001639977886181,4.043243782101007,0.0956276897618117,Ukraine,Russia,1.0931527274441133,0.1483446105213202,-0.2772566540083296,0.1595,0.2609756097560975,5.991464547107983,False,-1.9275099584922633,1.5121942955561607,1,Acute crisis / escalation
2025-01-06/2025-01-12,Europe,1.5932587825905282,4.431278429042205,0.0822524746684769,Ukraine,Russia,1.140420346623487,-0.4083811952956526,0.3880346469411977,0.0704512195121951,0.1426829268292682,5.991464547107983,False,-1.9676277891174596,1.0797498797493237,1,Acute crisis / escalation
2025-01-13/2025-01-19,Europe,1.702026127964257,4.606150050922,0.0923387179061308,Ukraine,Switzerland,0.9595085771680804,0.1087673453737287,0.1748716218797952,0.0760060975609756,0.1317073170731707,5.991464547107983,False,-2.430006840992946,1.6446003763223975,1,Acute crisis / escalation
2025-01-20/2025-01-26,Europe,1.7244332971638947,4.216371437367279,0.0728161493556384,Ukraine,Malta,1.0088555445980592,0.0224071691996377,-0.3897786135547214,0.0599512195121951,0.1268292682926829,5.991464547107983,False,-2.280413856301911,0.6563121838630122,1,Acute crisis / escalation
2025-01-27/2025-02-02,Europe,1.6782122658292964,4.504337210667699,0.0746937364993538,Ukraine,Luxembourg,0.8729261924082525,-0.0462210313345983,0.2879657733004199,0.0525731707317073,0.1207317073170731,5.991464547107983,False,-2.5536666450297307,1.265813399654159,1,Acute crisis / escalation
2025-02-03/2025-02-09,Europe,1.637586775805442,4.560779066117956,0.0830078457644273,Ukraine,Latvia,0.7979715701108439,-0.0406254900238545,0.0564418554502568,0.0507621951219512,0.1060975609756097,5.991464547107983,False,-2.407561938083347,0.9588561555179722,1,Acute crisis / escalation
2025-02-10/2025-02-16,Europe,1.80913654891296,4.368603569712986,0.0822062964020349,Ukraine,Latvia,0.6558790860649335,0.1715497731075175,-0.1921754964049693,0.0589573170731707,0.1280487804878048,5.991464547107983,False,-2.607002021403249,0.9083387592862832,1,Acute crisis / escalation
2025-02-17/2025-02-23,Europe,1.54413768883618,4.611558895877416,0.0906763423336199,Ukraine,Iceland,0.8726521432937089,-0.2649988600767794,0.2429553261644299,0.0622560975609756,0.1548780487804878,5.991464547107983,False,-1.979414775776682,0.9507814350063829,1,Acute crisis / escalation
2025-02-24/2025-03-02,Europe,1.4632407087364545,4.565625943992435,0.0818427649187437,Ukraine,Albania,0.7500377251908774,-0.0808969800997256,-0.0459329518849811,0.0453719512195121,0.1268292682926829,5.991464547107983,False,-2.1014151040725855,0.6386156524530647,1,Acute crisis / escalation
2025-03-03/2025-03-09,Europe,1.7836725885696587,4.2456159396688165,0.0747280031899705,Ukraine,Belarus,0.8312847260485334,0.3204318798332044,-0.3200100043236187,0.0581158536585365,0.1426829268292682,5.991464547107983,False,-2.616817699247803,1.0851812286504212,1,Acute crisis / escalation
2025-03-10/2025-03-16,Europe,1.530058732046493,4.582515096753952,0.0829988756313742,Ukraine,Estonia,0.7634539745996465,-0.253613856523166,0.3368991570851358,0.0545548780487804,0.1317073170731707,5.991464547107983,False,-2.1557901332166973,0.8829231032048864,1,Acute crisis / escalation
2025-03-17/2025-03-23,Europe,1.6408456907047724,4.106545054147137,0.0818231799397045,Ukraine,Luxembourg,0.8433197366819414,0.1107869586582797,-0.4759700426068152,0.0594268292682926,0.1195121951219512,5.991464547107983,False,-2.1554172200276542,0.46668498624742627,1,Acute crisis / escalation
2025-03-24/2025-03-30,Europe,1.5230461286465424,4.560450259951799,0.0784298985372419,Ukraine,Estonia,0.8819476580666099,-0.1177995620582299,0.453905205804662,0.0474695121951219,0.1109756097560975,5.991464547107983,False,-2.3843925526678817,1.286260345254708,1,Acute crisis / escalation
2025-03-31/2025-04-06,Europe,1.682979989832091,4.485930872015115,0.0795194118596447,Ukraine,Croatia,0.869596746335314,0.1599338611855485,-0.0745193879366841,0.0554512195121951,0.1085365853658536,5.991464547107983,False,-2.551868370553356,1.1857094522296225,1,Acute crisis / escalation
2025-04-07/2025-04-13,Europe,1.531209912212053,4.6008855910559365,0.0854692607245479,Ukraine,Estonia,0.7783994644742172,-0.1517700776200379,0.1149547190408215,0.0404939024390243,0.1158536585365853,5.991464547107983,False,-2.2120023110759752,0.7885560608933156,1,Acute crisis / escalation
2025-04-14/2025-04-20,Europe,1.762714186840384,4.580340716029628,0.0941682679328875,Ukraine,Denmark,1.0860723496937643,0.2315042746283309,-0.0205448750263084,0.0748963414634146,0.1378048780487805,5.991464547107983,False,-2.477117943003924,1.7757129539988776,1,Acute crisis / escalation
2025-04-21/2025-04-27,Europe,1.7655157065022538,4.534700227058005,0.087833498518742,Ukraine,Belarus,0.9473167292313752,0.0028015196618698,-0.0456404889716228,0.0599085365853658,0.1463414634146341,5.991464547107983,False,-2.3804753461637125,1.1873764723597884,1,Acute crisis / escalation
2025-04-28/2025-05-04,Europe,1.7199576118268098,4.242642343645069,0.0747679472875637,Ukraine,Malta,0.7385823004035355,-0.0455580946754439,-0.2920578834129363,0.0475121951219512,0.1182926829268292,5.991464547107983,False,-2.3532486270847457,0.3776541193471417,1,Acute crisis / escalation
2025-05-05/2025-05-11,Europe,1.6639537651464251,4.276885110205524,0.086134750770575,Ukraine,Moldova,1.0048095073468382,-0.0560038466803844,0.0342427665604549,0.0681280487804878,0.1548780487804878,5.991464547107983,False,-2.13412521749298,1.0891640116105765,1,Acute crisis / escalation
2025-05-12/2025-05-18,Europe,1.6058386975394696,4.719054264346799,0.0930653119844487,Ukraine,Latvia,0.8905434414073583,-0.0581150676069557,0.4421691541412755,0.0514329268292682,0.1317073170731707,5.991464547107983,False,-2.3953712567581125,1.5708860373095699,1,Acute crisis / escalation
2025-05-19/2025-05-25,Europe,1.664510741798896,4.910188600504043,0.0966712530318401,Ukraine,Croatia,0.7892846571614287,0.0586720442594264,0.1911343361572433,0.0592987804878048,0.1146341463414634,5.991464547107983,False,-2.503745090162477,1.4993900433929472,1,Acute crisis / escalation
2025-05-26/2025-06-01,Europe,1.8369910095923647,4.618170327267013,0.0825343842822305,Ukraine,Belarus,0.9568208725128912,0.1724802677934693,-0.29201827323703,0.0628170731707317,0.1195121951219512,5.991464547107983,False,-2.615623521577251,1.223871584701929,1,Acute crisis / escalation
2025-06-02/2025-06-08,Europe,1.8776381656843029,4.577396397562224,0.0887250547018684,Ukraine,Malta,0.853948939444837,0.0406471560919374,-0.0407739297047884,0.0713414634146341,0.1451219512195121,5.991464547107983,False,-2.538560898312794,1.2622100750117398,1,Acute crisis / escalation
2025-06-09/2025-06-15,Europe,1.6244558271475524,4.509758086148474,0.0826422500144424,Ukraine,Belarus,0.9455820223094658,-0.2531823385367504,-0.0676383114137504,0.048060975609756,0.1390243902439024,5.991464547107983,False,-2.0756588516738668,0.6238771284076411,1,Acute crisis / escalation
2025-06-16/2025-06-22,Europe,1.5771243015070473,4.872983450493271,0.0993087078104988,Ukraine,Estonia,0.9247068854827818,-0.0473315256405051,0.3632253643447969,0.0504573170731707,0.1292682926829268,5.991464547107983,False,-2.324040903844605,1.6047806724328126,1,Acute crisis / escalation
2025-06-23/2025-06-29,Europe,1.816252034070152,4.321062042813578,0.0845232450628745,Ukraine,Lithuania,1.5154957393318793,0.2391277325631049,-0.5519214076796928,0.1041219512195121,0.1853658536585365,5.991464547107983,False,-2.084015357692878,1.585389629388928,1,Acute crisis / escalation
2018-01-08/2018-01-14,Middle East,1.0535601898717173,2.5322683625246283,0.0568884457851615,Syria,Yemen,1.2345323104791814,0.0048398005104424,0.061232235548132,0.0456410256410256,0.1538461538461538,3.454239684537971,True,-1.2801198058235614,0.19332095368139818,1,Acute crisis / escalation
2018-01-15/2018-01-21,Middle East,0.93952493320358,2.543516523387908,0.0531677143997742,Syria,Yemen,1.1609511473027525,-0.1140352566681371,0.0112481608632797,0.0487820512820512,0.141025641025641,3.5918335125863017,True,-1.078215648590334,-0.20066474076501703,3,Calm / steady-ranking
2018-01-22/2018-01-28,Middle East,0.951278530208322,2.4061707456646304,0.0551100631790304,Syria,Yemen,1.087718670464724,0.0117535970047417,-0.1373457777232776,0.0699358974358974,0.1538461538461538,3.816834581529783,True,-0.9995864399719793,-0.24321576212376014,3,Calm / steady-ranking
2018-01-29/2018-02-04,Middle East,0.8914969009821073,2.3874182460281097,0.0550154187645674,Syria,Yemen,1.1252851301224325,-0.0597816292262145,-0.0187524996365207,0.0491666666666666,0.1025641025641025,3.0865368388001384,True,-1.0833857898039132,-0.3007922747066385,3,Calm / steady-ranking
2018-02-05/2018-02-11,Middle East,0.9783461375933544,2.429318661019519,0.0545293782325052,Syria,Yemen,1.244469966126832,0.0868492366112472,0.0419004149914092,0.0446794871794871,0.1282051282051282,3.242309889128751,True,-1.2928589088038371,0.19267230399483268,1,Acute crisis / escalation
2018-02-12/2018-02-18,Middle East,0.8884828149402153,2.2414608916979843,0.0542485992621581,Syria,Yemen,0.9855514760113104,-0.0898633226531392,-0.1878577693215346,0.0787179487179487,0.1794871794871795,4.241648901267367,True,-0.7171511795573059,-0.636383090967596,3,Calm / steady-ranking
2018-02-19/2018-02-25,Middle East,0.9752546432780692,2.4634476150484264,0.0543646342041771,Syria,Yemen,1.278965489194582,0.086771828337854,0.221986723350442,0.0611538461538461,0.1666666666666666,3.66902223323162,True,-1.228650540890456,0.500698848753687,1,Acute crisis / escalation
2018-02-26/2018-03-04,Middle East,1.1394858309311302,2.774732491036482,0.0631106754014823,Syria,Qatar,1.5929330040383074,0.1642311876530608,0.3112848759880555,0.0462179487179487,0.1282051282051282,2.8067470736437423,True,-1.6235463719107477,1.2431947888844759,1,Acute crisis / escalation
2018-03-05/2018-03-11,Middle East,0.8196009117971148,2.342243014702801,0.0533480604484485,Syria,Yemen,1.0691116722255702,-0.3198849191340154,-0.4324894763336808,0.0546794871794871,0.1794871794871795,3.805976513736019,True,-0.4420075472583256,-1.2289755993281803,3,Calm / steady-ranking
2018-03-12/2018-03-18,Middle East,0.9046985602757852,2.3299102770147924,0.0539197069882011,Syria,Yemen,1.188040570435852,0.0850976484786705,-0.0123327376880086,0.0407051282051282,0.1923076923076923,3.0699877365581805,True,-1.0422127293185848,0.027262013314184715,3,Calm / steady-ranking
2018-03-19/2018-03-25,Middle East,0.9942513083524316,2.340774685385265,0.0569277722641702,Syria,Yemen,0.7702653809521942,0.0895527480766463,0.0108644083704727,0.056025641025641,0.141025641025641,3.47323022138661,True,-1.2726190103324568,-0.3037327895348825,3,Calm / steady-ranking
2018-03-26/2018-04-01,Middle East,0.8862305444596293,2.2094608347005424,0.0642908095478156,Syria,Yemen,0.5836066126272765,-0.1080207638928023,-0.1313138506847226,0.0416025641025641,0.1923076923076923,3.503207200425729,True,-0.7966282786100828,-1.0343127379730535,3,Calm / steady-ranking
2018-04-02/2018-04-08,Middle East,0.8725297749155628,2.028447647515269,0.0496794795308085,Syria,Yemen,0.7182329787008184,-0.0137007695440665,-0.1810131871852736,0.0327564102564102,0.141025641025641,2.6732621144022,True,-1.026748911505324,-1.006523478300359,3,Calm / steady-ranking
2018-04-09/2018-04-15,Middle East,0.805335135810754,1.9513541175831213,0.0528901165169531,Syria,Yemen,0.5980625385781158,-0.0671946391048088,-0.0770935299321475,0.0361538461538461,0.1666666666666666,2.79458436938905,True,-0.8493248953568119,-1.1260496141222052,3,Calm / steady-ranking
2018-04-16/2018-04-22,Middle East,0.8744789378027201,2.2025329510515466,0.0521731670373572,Syria,Yemen,0.5469050579856765,0.0691438019919661,0.2511788334684253,0.0918589743589743,0.1538461538461538,4.275496900465405,True,-1.0935903045763282,-0.36157059525326224,3,Calm / steady-ranking
2018-04-23/2018-04-29,Middle East,0.9171318935421862,2.182686062650186,0.0532207395083655,Syria,Yemen,0.7468476142999763,0.042652955739466,-0.0198468884013607,0.0807692307692307,0.2051282051282051,4.729978869425377,True,-0.8998943411961896,-0.4694141595678894,3,Calm / steady-ranking
2018-04-30/2018-05-06,Middle East,0.9302435900025178,2.157915149390116,0.05725824266392,Syria,Yemen,0.6831670498049274,0.0131116964603316,-0.0247709132600699,0.0631410256410256,0.1794871794871795,3.783734203805144,True,-0.9771709927206688,-0.6226002936003306,3,Calm / steady-ranking
2018-05-07/2018-05-13,Middle East,1.0840595373763977,2.09879818767033,0.0519180844414446,Syria,Yemen,0.3419093891989555,0.1538159473738799,-0.0591169617197859,0.034551282051282,0.0897435897435897,2.535660700310925,True,-1.644205643101525,-0.8625700475319964,3,Calm / steady-ranking
2018-05-14/2018-05-20,Middle East,1.0504325719440095,1.7351736731177534,0.0474698567298816,Syria,Palestine,0.3420952565410631,-0.0336269654323881,-0.3636245145525765,0.0662820512820512,0.1025641025641025,3.944828135769957,True,-1.1427583382263975,-1.6273027957405513,3,Calm / steady-ranking
2018-05-21/2018-05-27,Middle East,0.672602193136069,1.7199406448209142,0.0590814622767708,Syria,Yemen,0.6483422699248551,-0.3778303788079405,-0.0152330282968391,0.1267948717948718,0.2435897435897435,5.541045948409504,True,0.1259089419440021,-1.4237394592342478,3,Calm / steady-ranking
2018-05-28/2018-06-03,Middle East,0.7632589447796312,1.666601684468083,0.0528622567873851,Syria,Yemen,0.2064086063480814,0.0906567516435622,-0.0533389603528311,0.0642307692307692,0.2564102564102564,4.14507756854018,True,-0.6423009862944099,-1.2744722095635488,3,Calm / steady-ranking
2018-06-04/2018-06-10,Middle East,0.8101572907878987,1.837431944611424,0.0521619372189554,Syria,Yemen,0.5773473038411867,0.0468983460082674,0.1708302601433409,0.0462179487179487,0.2051282051282051,3.458136365643839,True,-0.9153206680388151,-0.691343002038923,3,Calm / steady-ranking
2018-06-11/2018-06-17,Middle East,0.8775043619141832,2.045337999308346,0.0581415170908826,Syria,Yemen,0.3477941982769799,0.0673470711262845,0.2079060546969218,0.0571794871794871,0.2179487179487179,3.6931095642155576,True,-1.006069795289587,-0.6674256213418563,3,Calm / steady-ranking
2018-06-18/2018-06-24,Middle East,0.9281775332335482,2.159566494723398,0.0577933542772598,Syria,Yemen,0.4020694276043817,0.0506731713193649,0.1142284954150523,0.0579487179487179,0.1794871794871795,3.910727981568071,True,-1.1195430815521454,-0.6962996212596508,3,Calm / steady-ranking
2018-06-25/2018-07-01,Middle East,0.8774682794588993,2.183907360845508,0.0551983712150981,Syria,Yemen,0.7052192396677246,-0.0507092537746489,0.0243408661221096,0.1141666666666666,0.1923076923076923,5.08536236591992,True,-0.6978566058484419,-0.5721796690073854,3,Calm / steady-ranking
2018-07-02/2018-07-08,Middle East,0.9883082529499984,2.3300733411648302,0.0600260412812111,Syria,Yemen,0.4900183296860374,0.1108399734910992,0.1461659803193224,0.038076923076923,0.2051282051282051,3.134016075801879,True,-1.2783395161963436,-0.3772423749189363,3,Calm / steady-ranking
2018-07-09/2018-07-15,Middle East,0.9243410370806436,2.1583386931100232,0.0637933279782852,Syria,Yemen,0.6020958860459822,-0.0639672158693548,-0.1717346480548069,0.0667307692307692,0.1538461538461538,4.133331174858224,True,-0.8510560663921701,-0.9803533264897063,3,Calm / steady-ranking
2018-07-16/2018-07-22,Middle East,0.8302241429275041,1.9270877591520104,0.0560232362071486,Syria,Yemen,0.402944510084591,-0.0941168941531395,-0.2312509339580128,0.1271153846153846,0.1923076923076923,5.621630361861435,True,-0.43600271604753343,-1.3428077148217659,3,Calm / steady-ranking
2018-07-23/2018-07-29,Middle East,0.679014757371534,1.785166117401839,0.0566767291771135,Syria,Yemen,0.3817267829225901,-0.15120938555597,-0.1419216417501714,0.0850641025641025,0.2051282051282051,4.647201013569593,True,-0.31189522046316376,-1.5597863307513922,3,Calm / steady-ranking
2018-07-30/2018-08-05,Middle East,1.0349464005453188,2.210462463598833,0.063332869303404,Syria,Yemen,0.4522637908791407,0.3559316431737848,0.4252963461969938,0.0337820512820512,0.1153846153846153,2.721702012473882,True,-1.8070820549915674,0.19510891230816163,1,Acute crisis / escalation
2018-08-06/2018-08-12,Middle East,0.8764571018871175,2.036679707422393,0.0539949743918626,Syria,Yemen,0.4499455801179475,-0.1584892986582013,-0.1737827561764398,0.0666025641025641,0.1282051282051282,3.7549717768122894,True,-0.8415689853976311,-1.4211424985257604,3,Calm / steady-ranking
2018-08-13/2018-08-19,Middle East,0.8701779841307922,1.8868428418282168,0.0601886917710666,Syria,Yemen,0.2367956489703941,-0.0062791177563252,-0.1498368655941762,0.0576282051282051,0.1538461538461538,3.820976378144689,True,-0.8910154441922121,-1.4096125602061822,3,Calm / steady-ranking
2018-08-20/2018-08-26,Middle East,1.022409964226198,2.068565968201107,0.0668789685101045,Syria,Yemen,0.1569417058256019,0.1522319800954059,0.18172312637289,0.0418589743589743,0.1923076923076923,3.3603272535634665,True,-1.3220551587318874,-0.6759713921596804,3,Calm / steady-ranking
2018-08-27/2018-09-02,Middle East,0.9528817511315774,1.8789145772524187,0.0557880075904615,Syria,Yemen,0.1314667419212916,-0.0695282130946207,-0.1896513909486881,0.0468589743589743,0.1923076923076923,3.4051564987724814,True,-0.9341858092452643,-1.623572229101815,3,Calm / steady-ranking
2018-09-03/2018-09-09,Middle East,1.2821905146177042,2.664560094019464,0.0558014368354734,Syria,Yemen,0.5858884896838856,0.3293087634861268,0.7856455167670453,0.0092948717948717,0.0641025641025641,1.215011278891887,True,-2.5861042221155386,0.916380557367339,1,Acute crisis / escalation
2018-09-10/2018-09-16,Middle East,1.4546793944486125,2.9810975864038567,0.0626909692635248,Syria,Yemen,0.5582096664693985,0.1724888798309083,0.3165374923843926,0.0218589743589743,0.1282051282051282,2.5522437690450848,True,-2.3339056381009393,0.44544538600674644,1,Acute crisis / escalation
2018-09-17/2018-09-23,Middle East,1.0714601763113836,2.2274490026366225,0.0579215083715593,Syria,Yemen,0.1870450626728979,-0.3832192181372289,-0.7536485837672342,0.0544230769230769,0.1282051282051282,3.920203720579577,True,-0.7699936280163686,-2.504628153671089,3,Calm / steady-ranking
